4G6J,100.0,26.92,0.0,73.08,18.7959,0.13
2VDK,100.0,61.76,0.0,38.24,34.1886,0
1WEJ,63.64,62.5,36.36,37.5,13.1532,0.63
3I50,0.0,67.74,100.0,32.26,67.2497,0.24
5EN2,76.19,32.0,23.81,68.0,15.068,0.09
4KI5,80.0,36.0,20.0,64.0,23.9323,0.27
4U0R,100.0,61.29,0.0,38.71,57.3951,0
2UZI,72.22,57.69,27.78,42.31,14.2426,0.73
4RGM,100.0,53.57,0.0,46.43,20.6069,0.4
5IKC,100.0,77.27,0.0,22.73,21.1341,0.51
3B9K,52.63,62.5,47.37,37.5,14.0144,0.05
4LVN,0.0,93.33,100.0,6.67,30.7473,0.04
4OGX,100.0,62.07,0.0,37.93,25.2898,0.49
2OZ4,100.0,51.61,0.0,48.39,80.2638,0.33
1V7M,100.0,20.0,0.0,80.0,15.5218,0.05
2ARJ,0.0,83.33,100.0,16.67,14.5203,0.1
1RJL,0.0,95.83,100.0,4.17,23.7314,0
1OAZ,52.94,56.0,47.06,44.0,13.2655,0.57
5F96,100.0,37.5,0.0,62.5,33.1679,0
3LIZ,100.0,35.48,0.0,64.52,31.408,0.04
5L0Q,91.67,75.86,8.33,24.14,34.0118,0.39
5SY8,100.0,60.0,0.0,40.0,17.2163,0.47
5I9Q,100.0,54.55,0.0,45.45,33.6349,0
3BGF,100.0,62.96,0.0,37.04,30.1988,0.24
4XWG,0.0,50.0,100.0,50.0,26.1104,0.37
1BQL,0.0,83.33,100.0,16.67,26.955,0.05
4YDJ,0.0,67.74,100.0,32.26,27.7706,0.21
3KS0,50.0,73.91,50.0,26.09,12.771,0.48
4ETQ,0.0,64.29,100.0,35.71,23.3771,0.2
3NFP,100.0,37.5,0.0,62.5,22.1228,0.31
1OB1,61.54,82.61,38.46,17.39,17.7324,0.11
4UTA,100.0,82.35,0.0,17.65,94.346,0
3NGB,100.0,45.45,0.0,54.55,34.7926,0
5H35,100.0,62.96,0.0,37.04,27.3099,0.38
3VG9,100.0,43.75,0.0,56.25,38.5004,0.03
5KW9,100.0,56.67,0.0,43.33,36.1049,0
1OSP,68.42,74.19,31.58,25.81,16.8192,0.76
3VI3,100.0,17.65,0.0,82.35,44.5046,0
4QCI,100.0,70.83,0.0,29.17,41.9331,0.37
3U7Y,100.0,50.0,0.0,50.0,34.8911,0.12
5JQ6,100.0,56.25,0.0,43.75,44.5826,0.11
4LQF,0.0,80.95,100.0,19.05,20.7396,0.12
2YBR,100.0,65.0,0.0,35.0,17.3521,0.42
5D8J,100.0,64.0,0.0,36.0,27.6593,0.42
4H8W,100.0,43.75,0.0,56.25,31.5837,0.27
4M48,0.0,65.71,100.0,34.29,31.9532,0.04
4Z5R,100.0,80.0,0.0,20.0,30.9953,0.48
1FBI,60.0,75.0,40.0,25.0,23.5992,0
3L5X,0.0,78.26,100.0,21.74,19.6671,0.24
5SX4,75.0,33.33,25.0,66.67,24.0908,0.26
4JZJ,0.0,50.0,100.0,50.0,43.0022,0.29
3PGF,30.43,56.25,69.57,43.75,17.3981,0.69
5A3I,0.0,96.88,100.0,3.12,70.8383,0
3THM,94.44,40.91,5.56,59.09,29.1355,0.35
3JWD,0.0,81.82,100.0,18.18,58.3098,0.21
4Y5Y,100.0,64.29,0.0,35.71,22.9559,0.49
3Q3G,100.0,69.23,0.0,30.77,26.9877,0.47
1ZTX,0.0,78.26,100.0,21.74,20.6519,0.11
4LF3,46.67,82.61,53.33,17.39,18.1089,0.42
1JPS,100.0,50.0,0.0,50.0,40.7206,0.33
5D70,100.0,79.17,0.0,20.83,29.0876,0.46
5GGT,100.0,70.83,0.0,29.17,30.4812,0.59
5C7X,65.22,50.0,34.78,50.0,12.9322,0.68
2VXQ,26.67,26.09,73.33,73.91,12.9998,0.58
2YPV,10.53,71.43,89.47,28.57,23.9357,0.38
4YK4,100.0,46.43,0.0,53.57,27.0725,0
3S35,100.0,41.67,0.0,58.33,32.0769,0.19
3GI8,100.0,45.45,0.0,54.55,37.9916,0.08
4JPW,100.0,63.64,0.0,36.36,34.713,0.13
1E6J,0.0,93.1,100.0,6.9,55.6797,0
1FJ1,100.0,90.32,0.0,9.68,63.8103,0.71
4DQO,100.0,60.87,0.0,39.13,22.8882,0.12
5B3J,100.0,50.0,0.0,50.0,43.5267,0
4AEI,26.67,75.0,73.33,25.0,15.16,0.4
3HMX,0.0,84.38,100.0,15.62,61.2889,0.08
3CVH,100.0,70.97,0.0,29.03,37.3116,0.08
5KVE,81.25,26.09,18.75,73.91,14.6636,0.26
3WKM,75.0,74.07,25.0,25.93,22.618,0.59
5DUM,0.0,100.0,100.0,0.0,24.7687,0
4U6V,100.0,60.0,0.0,40.0,56.2398,0.39
2BDN,82.35,42.86,17.65,57.14,17.4545,0.11
1W72,100.0,61.29,0.0,38.71,34.004,0.09
4YUE,73.33,39.13,26.67,60.87,14.0747,0.32
5FB8,52.63,54.55,47.37,45.45,14.3977,0.73
4PP2,0.0,75.0,100.0,25.0,19.7695,0
4KUC,100.0,53.33,0.0,46.67,36.0405,0.14
2XQY,0.0,100.0,100.0,0.0,46.0279,0
4AG4,0.0,78.12,100.0,21.88,27.0215,0
4LSU,100.0,57.58,0.0,42.42,35.8848,0.12
3MA9,60.0,40.74,40.0,59.26,15.6591,0.35
1JHL,100.0,66.67,0.0,33.33,24.8011,0.4
1MHP,100.0,73.08,0.0,26.92,26.8964,0.49
4JPK,32.0,84.62,68.0,15.38,21.4892,0.12
4DN4,100.0,60.0,0.0,40.0,18.4698,0.58
4O58,0.0,90.62,100.0,9.38,69.5308,0
4XVS,33.33,87.88,66.67,12.12,29.5923,0.03
5E8E,100.0,36.67,0.0,63.33,21.0648,0.14
3SKJ,100.0,66.67,0.0,33.33,28.117,0.28
4BZ1,91.67,30.43,8.33,69.57,16.9873,0
4K94,100.0,57.14,0.0,42.86,47.9036,0.16
4QWW,100.0,57.14,0.0,42.86,33.8857,0.22
5L6Y,100.0,56.52,0.0,43.48,21.1045,0.24
4F15,100.0,58.62,0.0,41.38,35.6646,0
1HYS,100.0,54.29,0.0,45.71,37.9048,0.32
2Q8A,0.0,45.16,100.0,54.84,36.4877,0.46
5TZU,100.0,50.0,0.0,50.0,28.8712,0.19
5BV7,100.0,33.33,0.0,66.67,34.9326,0
4HC1,100.0,55.17,0.0,44.83,56.3473,0
5IES,36.36,69.23,63.64,30.77,22.2264,0.29
1MLC,100.0,87.5,0.0,12.5,28.69,0.74
3WIH,100.0,63.64,0.0,36.36,21.9547,0.51
2ZCH,0.0,96.43,100.0,3.57,21.6836,0
1TPX,88.89,56.52,11.11,43.48,21.4676,0.24
5FHX,0.0,50.0,100.0,50.0,30.2037,0.4
3SE9,100.0,68.75,0.0,31.25,34.7954,0.03
1UJ3,100.0,32.14,0.0,67.86,40.1938,0.12
3U9P,100.0,38.46,0.0,61.54,20.3864,0.14
4HF5,0.0,93.75,100.0,6.25,76.0095,0
5DHV,69.23,66.67,30.77,33.33,13.0463,0.59
3U2S,100.0,69.57,0.0,30.43,20.5896,0.11
3LEV,100.0,48.15,0.0,51.85,25.2246,0.17
2QQN,0.0,92.0,100.0,8.0,25.2903,0.05
3IU3,100.0,20.83,0.0,79.17,26.5493,0.18
2R56,100.0,76.92,0.0,23.08,25.2596,0.26
4L5F,100.0,30.43,0.0,69.57,21.4381,0
4OII,23.81,96.15,76.19,3.85,18.4268,0.09
2NYY,100.0,74.47,0.0,25.53,64.5658,0.17
4NNP,100.0,80.0,0.0,20.0,42.2133,0.56
4XNY,32.35,84.38,67.65,15.62,26.3802,0.09
5CZX,78.57,55.17,21.43,44.83,28.8715,0.09
1G9M,100.0,56.25,0.0,43.75,41.2209,0.14
2J88,0.0,61.29,100.0,38.71,34.8055,0.34
5TZT,0.0,84.0,100.0,16.0,25.4855,0
5F3H,100.0,58.33,0.0,41.67,39.7117,0.31
4MWF,0.0,66.67,100.0,33.33,27.1602,0.21
1C08,47.06,75.0,52.94,25.0,16.6396,0.05
3LD8,100.0,56.25,0.0,43.75,39.2322,0.09
1FE8,100.0,66.67,0.0,33.33,24.1953,0.65
4JLR,100.0,73.91,0.0,26.09,32.6673,0.34
4RWY,23.53,78.79,76.47,21.21,23.6914,0.09
3V6O,0.0,35.71,100.0,64.29,32.6585,0.34
2J4W,100.0,66.67,0.0,33.33,16.1096,0.27
4D3C,0.0,64.0,100.0,36.0,31.6599,0.33
1EGJ,36.36,45.83,63.64,54.17,11.3451,0.63
3Q1S,33.33,62.5,66.67,37.5,15.0557,0.22
1SY6,0.0,77.78,100.0,22.22,29.5959,0.21
1FNS,100.0,69.23,0.0,30.77,32.6201,0.53
4HKX,100.0,53.57,0.0,46.43,28.9924,0.09
3GJF,100.0,64.52,0.0,35.48,32.0344,0.09
3EOA,100.0,34.62,0.0,65.38,23.2204,0.1
5JHL,100.0,29.41,0.0,70.59,91.1017,0.33
4QTI,100.0,63.33,0.0,36.67,27.1223,0.14
1BVK,100.0,70.83,0.0,29.17,26.1226,0.59
1LK3,0.0,91.67,100.0,8.33,25.522,0
4CNI,0.0,84.62,100.0,15.38,32.1258,0.05
5D93,100.0,65.52,0.0,34.48,32.0805,0.45
5HYS,100.0,37.93,0.0,62.07,36.1226,0.1
3G04,34.78,60.71,65.22,39.29,18.6681,0.47
4UV7,100.0,38.46,0.0,61.54,59.1473,0.21
1A14,100.0,43.75,0.0,56.25,29.3269,0.2
1NSN,61.11,64.0,38.89,36.0,13.8443,0.84
1H0D,100.0,62.5,0.0,37.5,26.2827,0.49
5KVD,60.0,21.74,40.0,78.26,17.4375,0.09
4G6M,100.0,30.77,0.0,69.23,19.8854,0
4IJ3,100.0,62.07,0.0,37.93,36.7285,0.33
2EIZ,100.0,45.83,0.0,54.17,16.2794,0.1
4DTG,76.47,40.0,23.53,60.0,13.2852,0.16
1NCA,0.0,62.5,100.0,37.5,26.6727,0.19
3HI6,100.0,76.92,0.0,23.08,24.5802,0.58
3ZKM,100.0,78.79,0.0,21.21,34.2729,0.47
3T2N,5.0,65.62,95.0,34.38,22.4646,0.38
5HDQ,92.86,40.0,7.14,60.0,35.1535,0.05
