5MVZ,44.44,88.0,55.56,12.0,16.8382,100.0,56.0,0.0,44.0,19.9936,100.0,48.0,0.0,52.0,18.0883
4H8W,0.0,68.75,100.0,31.25,27.6269,100.0,68.75,0.0,31.25,32.1824,100.0,43.75,0.0,56.25,31.5837
1V7M,82.35,68.0,17.65,32.0,23.5323,0.0,96.0,100.0,4.0,16.8817,100.0,20.0,0.0,80.0,15.5218
2R29,75.0,43.48,25.0,56.52,16.8372,81.25,26.09,18.75,73.91,18.0907,100.0,39.13,0.0,60.87,16.0457
3ZKM,100.0,66.67,0.0,33.33,43.6287,100.0,60.61,0.0,39.39,39.5142,100.0,78.79,0.0,21.21,34.2729
2OZ4,100.0,77.42,0.0,22.58,71.7048,100.0,64.52,0.0,35.48,81.8862,100.0,51.61,0.0,48.39,80.2638
4TSA,100.0,61.9,0.0,38.1,17.6284,46.15,42.86,53.85,57.14,11.9529,100.0,57.14,0.0,42.86,18.8722
4LSU,48.57,75.76,51.43,24.24,24.6996,100.0,36.36,0.0,63.64,32.8269,100.0,57.58,0.0,42.42,35.8848
3IDX,100.0,56.25,0.0,43.75,55.2512,6.25,93.75,93.75,6.25,22.8436,100.0,43.75,0.0,56.25,40.9248
3U7Y,54.29,68.75,45.71,31.25,28.7818,77.14,34.38,22.86,65.62,30.3462,100.0,50.0,0.0,50.0,34.8911
4K94,100.0,46.43,0.0,53.57,43.2026,100.0,57.14,0.0,42.86,39.253,100.0,57.14,0.0,42.86,47.9036
4PP2,100.0,46.43,0.0,53.57,30.0422,0.0,100.0,100.0,0.0,23.7649,0.0,75.0,100.0,25.0,19.7695
5L0Q,91.67,58.62,8.33,41.38,37.398,91.67,82.76,8.33,17.24,28.3303,91.67,75.86,8.33,24.14,34.0118
2YBR,100.0,75.0,0.0,25.0,17.0555,46.15,55.0,53.85,45.0,10.8821,100.0,65.0,0.0,35.0,17.3521
4NZR,64.15,60.61,35.85,39.39,32.9324,64.15,69.7,35.85,30.3,30.4029,64.15,57.58,35.85,42.42,30.9907
1FJ1,52.94,58.06,47.06,41.94,13.2439,100.0,64.52,0.0,35.48,52.7208,100.0,90.32,0.0,9.68,63.8103
4JZJ,0.0,100.0,100.0,0.0,43.7332,100.0,60.0,0.0,40.0,24.5091,0.0,50.0,100.0,50.0,43.0022
5TZU,100.0,66.67,0.0,33.33,29.516,100.0,29.17,0.0,70.83,25.9988,100.0,50.0,0.0,50.0,28.8712
4LEO,0.0,48.72,100.0,51.28,59.4818,0.0,64.1,100.0,35.9,64.6405,0.0,69.23,100.0,30.77,65.8776
4AL8,100.0,52.17,0.0,47.83,14.437,100.0,43.48,0.0,56.52,15.1843,72.73,39.13,27.27,60.87,19.3465
1OB1,53.85,60.87,46.15,39.13,14.7648,53.85,56.52,46.15,43.48,14.7462,61.54,82.61,38.46,17.39,17.7324
3MA9,100.0,70.37,0.0,29.63,31.9386,100.0,66.67,0.0,33.33,42.0183,60.0,40.74,40.0,59.26,15.6591
4YK4,0.0,46.43,100.0,53.57,23.6144,100.0,42.86,0.0,57.14,27.0461,100.0,46.43,0.0,53.57,27.0725
3Q1S,33.33,58.33,66.67,41.67,20.977,33.33,50.0,66.67,50.0,15.7054,33.33,62.5,66.67,37.5,15.0557
2XWT,48.15,62.07,51.85,37.93,21.562,29.63,82.76,70.37,17.24,18.542,44.44,68.97,55.56,31.03,20.4042
4DTG,76.47,50.0,23.53,50.0,14.8466,70.59,50.0,29.41,50.0,13.7043,76.47,40.0,23.53,60.0,13.2852
4M62,100.0,64.0,0.0,36.0,21.9801,66.67,64.0,33.33,36.0,15.1905,100.0,72.0,0.0,28.0,18.288
3IU3,100.0,54.17,0.0,45.83,29.7941,100.0,50.0,0.0,50.0,27.7755,100.0,20.83,0.0,79.17,26.5493
3WKM,66.67,29.63,33.33,70.37,22.7644,75.0,62.96,25.0,37.04,24.4603,75.0,74.07,25.0,25.93,22.618
5JHL,0.0,61.76,100.0,38.24,80.4596,0.0,47.06,100.0,52.94,94.2267,100.0,29.41,0.0,70.59,91.1017
3HMX,0.0,100.0,100.0,0.0,51.4899,100.0,21.88,0.0,78.12,47.4854,0.0,84.38,100.0,15.62,61.2889
2QQN,0.0,68.0,100.0,32.0,24.002,100.0,64.0,0.0,36.0,28.2668,0.0,92.0,100.0,8.0,25.2903
3S37,0.0,54.17,100.0,45.83,24.8074,22.22,37.5,77.78,62.5,23.3602,100.0,75.0,0.0,25.0,27.5583
4LQF,9.09,85.71,90.91,14.29,19.2538,0.0,90.48,100.0,9.52,19.7178,0.0,80.95,100.0,19.05,20.7396
4YWG,100.0,70.83,0.0,29.17,25.1321,58.33,62.5,41.67,37.5,17.0047,66.67,91.67,33.33,8.33,24.6106
3V6O,100.0,57.14,0.0,42.86,47.308,100.0,60.71,0.0,39.29,27.1061,0.0,35.71,100.0,64.29,32.6585
5KVG,100.0,56.52,0.0,43.48,22.4687,100.0,30.43,0.0,69.57,25.445,100.0,39.13,0.0,60.87,24.5402
4HCR,100.0,75.0,0.0,25.0,56.9926,0.0,53.57,100.0,46.43,47.4244,100.0,46.43,0.0,53.57,40.1134
5EN2,76.19,68.0,23.81,32.0,18.9269,100.0,28.0,0.0,72.0,17.0518,76.19,32.0,23.81,68.0,15.068
1IQD,100.0,76.0,0.0,24.0,27.7236,100.0,84.0,0.0,16.0,31.326,100.0,72.0,0.0,28.0,28.3644
3Q3G,100.0,69.23,0.0,30.77,27.386,100.0,69.23,0.0,30.77,28.2835,100.0,69.23,0.0,30.77,26.9877
2ZCH,100.0,50.0,0.0,50.0,22.5457,0.0,92.86,100.0,7.14,23.3709,0.0,96.43,100.0,3.57,21.6836
4ZPT,100.0,67.86,0.0,32.14,34.7675,100.0,78.57,0.0,21.43,28.3123,100.0,75.0,0.0,25.0,29.8572
4MWF,0.0,85.19,100.0,14.81,22.3505,91.67,70.37,8.33,29.63,15.9987,0.0,66.67,100.0,33.33,27.1602
4XVS,3.7,63.64,96.3,36.36,29.898,100.0,30.3,0.0,69.7,34.3284,33.33,87.88,66.67,12.12,29.5923
4I77,63.16,69.57,36.84,30.43,14.3241,84.21,30.43,15.79,69.57,15.7938,100.0,56.52,0.0,43.48,18.2112
1OSP,100.0,29.03,0.0,70.97,49.19,100.0,38.71,0.0,61.29,42.3483,68.42,74.19,31.58,25.81,16.8192
1NCA,100.0,71.88,0.0,28.12,31.5099,100.0,53.12,0.0,46.88,25.8603,0.0,62.5,100.0,37.5,26.6727
1HYS,100.0,57.14,0.0,42.86,32.0896,0.0,60.0,100.0,40.0,35.4194,100.0,54.29,0.0,45.71,37.9048
5FHX,0.0,41.67,100.0,58.33,28.7713,0.0,54.17,100.0,45.83,26.2301,0.0,50.0,100.0,50.0,30.2037
1NSN,38.89,64.0,61.11,36.0,16.2577,22.22,100.0,77.78,0.0,17.3766,61.11,64.0,38.89,36.0,13.8443
3KR3,52.63,50.0,47.37,50.0,11.989,36.84,60.0,63.16,40.0,13.0612,63.16,65.0,36.84,35.0,11.8675
5C0N,100.0,48.0,0.0,52.0,22.294,100.0,44.0,0.0,56.0,14.1092,100.0,64.0,0.0,36.0,27.0828
4XMP,53.85,75.0,46.15,25.0,27.1452,76.92,43.75,23.08,56.25,26.907,53.85,90.62,46.15,9.38,25.6899
4O9H,100.0,50.0,0.0,50.0,23.7217,100.0,53.85,0.0,46.15,27.4313,100.0,53.85,0.0,46.15,26.9244
2Q8A,0.0,48.39,100.0,51.61,37.861,0.0,61.29,100.0,38.71,38.6711,0.0,45.16,100.0,54.84,36.4877
1JPS,23.81,57.14,76.19,42.86,33.8042,0.0,100.0,100.0,0.0,41.4025,100.0,50.0,0.0,50.0,40.7206
4UTA,0.0,64.71,100.0,35.29,71.6626,100.0,41.18,0.0,58.82,87.2682,100.0,82.35,0.0,17.65,94.346
5IKC,100.0,59.09,0.0,40.91,21.715,53.85,45.45,46.15,54.55,13.4807,100.0,77.27,0.0,22.73,21.1341
1G9M,100.0,75.0,0.0,25.0,31.3941,100.0,87.5,0.0,12.5,42.1869,100.0,56.25,0.0,43.75,41.2209
4AEI,20.0,70.0,80.0,30.0,14.3198,20.0,95.0,80.0,5.0,13.8836,26.67,75.0,73.33,25.0,15.16
4XNY,47.06,59.38,52.94,40.62,27.1253,82.35,53.12,17.65,46.88,30.3638,32.35,84.38,67.65,15.62,26.3802
4JPW,43.33,66.67,56.67,33.33,26.026,100.0,36.36,0.0,63.64,33.5586,100.0,63.64,0.0,36.36,34.713
1MHP,100.0,69.23,0.0,30.77,29.0572,100.0,80.77,0.0,19.23,27.6959,100.0,73.08,0.0,26.92,26.8964
4F2M,100.0,46.15,0.0,53.85,39.6008,100.0,38.46,0.0,61.54,37.8527,100.0,50.0,0.0,50.0,34.5565
3VG9,100.0,65.62,0.0,34.38,36.0989,0.0,100.0,100.0,0.0,36.4663,100.0,43.75,0.0,56.25,38.5004
5TZT,0.0,52.0,100.0,48.0,29.7888,100.0,28.0,0.0,72.0,27.1358,0.0,84.0,100.0,16.0,25.4855
4EDW,88.24,58.33,11.76,41.67,21.731,88.24,29.17,11.76,70.83,21.8241,64.71,62.5,35.29,37.5,23.4117
3HI6,100.0,69.23,0.0,30.77,23.956,100.0,84.62,0.0,15.38,28.7667,100.0,76.92,0.0,23.08,24.5802
3JWD,0.0,63.64,100.0,36.36,54.1779,0.0,100.0,100.0,0.0,58.6637,0.0,81.82,100.0,18.18,58.3098
5DHV,61.54,47.62,38.46,52.38,11.8968,30.77,76.19,69.23,23.81,15.3295,69.23,66.67,30.77,33.33,13.0463
5L6Y,0.0,60.87,100.0,39.13,20.9826,0.0,47.83,100.0,52.17,16.9038,100.0,56.52,0.0,43.48,21.1045
4AG4,0.0,62.5,100.0,37.5,25.7845,100.0,81.25,0.0,18.75,45.4741,0.0,78.12,100.0,21.88,27.0215
5A3I,0.0,65.62,100.0,34.38,57.1937,0.0,84.38,100.0,15.62,68.4501,0.0,96.88,100.0,3.12,70.8383
4YQX,100.0,66.67,0.0,33.33,27.1319,100.0,54.17,0.0,45.83,14.3712,92.86,58.33,7.14,41.67,22.8659
1FNS,0.0,53.85,100.0,46.15,20.5875,100.0,61.54,0.0,38.46,31.0113,100.0,69.23,0.0,30.77,32.6201
3RVV,60.0,42.86,40.0,57.14,17.4679,0.0,96.43,100.0,3.57,22.8036,100.0,25.0,0.0,75.0,19.3738
3BGF,0.0,51.85,100.0,48.15,24.2825,0.0,62.96,100.0,37.04,23.2448,100.0,62.96,0.0,37.04,30.1988
5FCU,70.0,34.78,30.0,65.22,10.196,95.0,52.17,5.0,47.83,20.1898,50.0,52.17,50.0,47.83,14.0902
3PGF,100.0,53.12,0.0,46.88,24.3432,100.0,78.12,0.0,21.88,27.2779,30.43,56.25,69.57,43.75,17.3981
4YUE,33.33,39.13,66.67,60.87,16.6987,80.0,73.91,20.0,26.09,15.9855,73.33,39.13,26.67,60.87,14.0747
4J6R,53.12,66.67,46.88,33.33,28.8691,100.0,63.64,0.0,36.36,38.2228,46.88,45.45,53.12,54.55,28.1688
5KVF,53.33,73.91,46.67,26.09,17.4479,60.0,91.3,40.0,8.7,18.4099,60.0,82.61,40.0,17.39,18.8461
4O58,0.0,96.88,100.0,3.12,74.7836,100.0,50.0,0.0,50.0,20.7133,0.0,90.62,100.0,9.38,69.5308
4QTI,0.0,43.33,100.0,56.67,30.9344,0.0,60.0,100.0,40.0,36.0402,100.0,63.33,0.0,36.67,27.1223
3MXW,57.14,48.0,42.86,52.0,15.241,57.14,52.0,42.86,48.0,19.9188,71.43,68.0,28.57,32.0,16.0602
1EGJ,100.0,87.5,0.0,12.5,26.2405,36.36,66.67,63.64,33.33,12.755,36.36,45.83,63.64,54.17,11.3451
4HC1,100.0,55.17,0.0,44.83,62.5611,100.0,44.83,0.0,55.17,49.9859,100.0,55.17,0.0,44.83,56.3473
2BDN,29.41,52.38,70.59,47.62,14.5474,76.47,42.86,23.53,57.14,13.7119,82.35,42.86,17.65,57.14,17.4545
5D70,100.0,87.5,0.0,12.5,31.5278,53.33,70.83,46.67,29.17,12.9412,100.0,79.17,0.0,20.83,29.0876
4UV7,0.0,74.36,100.0,25.64,48.6626,100.0,46.15,0.0,53.85,54.4019,100.0,38.46,0.0,61.54,59.1473
3WXV,100.0,81.25,0.0,18.75,54.0667,0.0,71.88,100.0,28.12,23.6944,0.0,68.75,100.0,31.25,43.8285
3EOA,100.0,65.38,0.0,34.62,24.0144,100.0,53.85,0.0,46.15,24.6896,100.0,34.62,0.0,65.38,23.2204
4YDK,27.27,65.62,72.73,34.38,25.4005,100.0,56.25,0.0,43.75,39.455,100.0,53.12,0.0,46.88,34.5589
3HI1,13.04,81.25,86.96,18.75,33.877,86.96,34.38,13.04,65.62,21.1632,13.04,78.12,86.96,21.88,24.1248
5BV7,100.0,63.64,0.0,36.36,38.4767,100.0,48.48,0.0,51.52,37.9006,100.0,33.33,0.0,66.67,34.9326
3U2S,100.0,60.87,0.0,39.13,26.448,64.29,43.48,35.71,56.52,14.5761,100.0,69.57,0.0,30.43,20.5896
3B2U,84.21,53.57,15.79,46.43,26.7417,89.47,46.43,10.53,53.57,20.5636,68.42,35.71,31.58,64.29,26.6302
4JPK,32.0,69.23,68.0,30.77,21.1695,68.0,26.92,32.0,73.08,22.053,32.0,84.62,68.0,15.38,21.4892
2CMR,100.0,40.74,0.0,59.26,33.5078,47.06,74.07,52.94,25.93,15.1653,82.35,40.74,17.65,59.26,15.5616
1EZV,0.0,96.43,100.0,3.57,63.3569,0.0,100.0,100.0,0.0,75.7513,0.0,85.71,100.0,14.29,68.4882
2J4W,25.0,44.44,75.0,55.56,9.8072,25.0,55.56,75.0,44.44,10.8218,100.0,66.67,0.0,33.33,16.1096
5KW9,100.0,43.33,0.0,56.67,33.0914,0.0,83.33,100.0,16.67,32.6819,100.0,56.67,0.0,43.33,36.1049
3GI8,100.0,57.58,0.0,42.42,38.0827,0.0,100.0,100.0,0.0,25.9485,100.0,45.45,0.0,54.55,37.9916
4Z5R,47.62,64.0,52.38,36.0,21.613,100.0,48.0,0.0,52.0,21.0934,100.0,80.0,0.0,20.0,30.9953
4L5F,30.77,56.52,69.23,43.48,16.8692,100.0,30.43,0.0,69.57,23.7467,100.0,30.43,0.0,69.57,21.4381
4CMH,100.0,58.62,0.0,41.38,28.3299,100.0,58.62,0.0,41.38,32.8267,100.0,58.62,0.0,41.38,26.8227
4QCI,100.0,79.17,0.0,20.83,36.0572,42.86,70.83,57.14,29.17,14.8136,100.0,70.83,0.0,29.17,41.9331
3WIH,100.0,86.36,0.0,13.64,28.6067,100.0,77.27,0.0,22.73,20.7459,100.0,63.64,0.0,36.36,21.9547
1BVK,100.0,79.17,0.0,20.83,25.2036,100.0,66.67,0.0,33.33,21.4979,100.0,70.83,0.0,29.17,26.1226
3VI3,100.0,52.94,0.0,47.06,48.4046,0.0,100.0,100.0,0.0,43.0162,100.0,17.65,0.0,82.35,44.5046
5HDQ,0.0,66.67,100.0,33.33,30.0452,7.14,66.67,92.86,33.33,21.2967,92.86,40.0,7.14,60.0,35.1535
5DUM,0.0,77.78,100.0,22.22,23.1612,0.0,85.19,100.0,14.81,21.9151,0.0,100.0,100.0,0.0,24.7687
5E94,100.0,45.83,0.0,54.17,24.9237,0.0,66.67,100.0,33.33,24.4555,100.0,54.17,0.0,45.83,21.7575
4Y5Y,100.0,57.14,0.0,42.86,26.1704,100.0,60.71,0.0,39.29,23.8386,100.0,64.29,0.0,35.71,22.9559
4QWW,100.0,77.14,0.0,22.86,35.1598,100.0,42.86,0.0,57.14,32.8465,100.0,57.14,0.0,42.86,33.8857
5F96,30.43,71.88,69.57,28.12,25.4435,100.0,37.5,0.0,62.5,31.576,100.0,37.5,0.0,62.5,33.1679
4FQJ,47.37,48.39,52.63,51.61,30.6597,100.0,74.19,0.0,25.81,49.8002,47.37,48.39,52.63,51.61,29.0418
3RKD,0.0,84.0,100.0,16.0,17.4345,20.0,100.0,80.0,0.0,18.754,0.0,92.0,100.0,8.0,17.3773
5HYS,0.0,100.0,100.0,0.0,40.1043,0.0,100.0,100.0,0.0,39.0196,100.0,37.93,0.0,62.07,36.1226
4YPG,100.0,42.31,0.0,57.69,24.8056,100.0,42.31,0.0,57.69,23.0467,100.0,42.31,0.0,57.69,26.6419
4RWY,23.53,66.67,76.47,33.33,26.6285,100.0,57.58,0.0,42.42,35.6846,23.53,78.79,76.47,21.21,23.6914
3CVH,100.0,77.42,0.0,22.58,49.1155,100.0,25.81,0.0,74.19,50.0327,100.0,70.97,0.0,29.03,37.3116
1H0D,0.0,37.5,100.0,62.5,19.4069,100.0,50.0,0.0,50.0,25.7507,100.0,62.5,0.0,37.5,26.2827
3I50,0.0,64.52,100.0,35.48,57.4506,0.0,35.48,100.0,64.52,70.118,0.0,67.74,100.0,32.26,67.2497
2DD8,100.0,82.14,0.0,17.86,37.1606,100.0,35.71,0.0,64.29,21.62,100.0,46.43,0.0,53.57,27.9596
1MLC,100.0,62.5,0.0,37.5,21.3552,0.0,87.5,100.0,12.5,20.897,100.0,87.5,0.0,12.5,28.69
1AR1,100.0,66.67,0.0,33.33,49.9217,100.0,36.67,0.0,63.33,35.1336,100.0,66.67,0.0,33.33,45.5022
1A14,52.63,71.88,47.37,28.12,20.3839,0.0,62.5,100.0,37.5,27.445,100.0,43.75,0.0,56.25,29.3269
2ARJ,33.33,62.5,66.67,37.5,13.9407,100.0,16.67,0.0,83.33,14.08,0.0,83.33,100.0,16.67,14.5203
5C7X,73.91,62.5,26.09,37.5,18.9886,73.91,70.83,26.09,29.17,13.8092,65.22,50.0,34.78,50.0,12.9322
5KJR,0.0,53.12,100.0,46.88,29.2153,100.0,62.5,0.0,37.5,29.387,0.0,62.5,100.0,37.5,29.1529
4U0R,100.0,64.52,0.0,35.48,42.0219,100.0,74.19,0.0,25.81,59.5741,100.0,61.29,0.0,38.71,57.3951
1W72,0.0,48.39,100.0,51.61,39.5122,100.0,32.26,0.0,67.74,45.5864,100.0,61.29,0.0,38.71,34.004
4OII,100.0,46.15,0.0,53.85,20.2285,23.81,84.62,76.19,15.38,18.6262,23.81,96.15,76.19,3.85,18.4268
4PP1,0.0,75.0,100.0,25.0,24.5286,9.52,100.0,90.48,0.0,22.5725,0.0,100.0,100.0,0.0,21.9596
1N8Z,0.0,78.95,100.0,21.05,64.1965,100.0,65.79,0.0,34.21,60.9292,0.0,60.53,100.0,39.47,58.5427
4XAK,71.43,65.52,28.57,34.48,23.2849,100.0,82.76,0.0,17.24,37.5061,100.0,58.62,0.0,41.38,46.1383
2JEL,40.0,50.0,60.0,50.0,11.565,6.67,68.18,93.33,31.82,18.5245,0.0,68.18,100.0,31.82,20.2942
2NYY,0.0,68.09,100.0,31.91,66.6077,100.0,76.6,0.0,23.4,74.8309,100.0,74.47,0.0,25.53,64.5658
4ZS7,45.0,68.0,55.0,32.0,22.9601,55.0,56.0,45.0,44.0,18.4647,45.0,88.0,55.0,12.0,21.0115
5KVD,75.0,65.22,25.0,34.78,19.3303,55.0,78.26,45.0,21.74,19.7319,60.0,21.74,40.0,78.26,17.4375
2FD6,0.0,93.33,100.0,6.67,36.4841,0.0,53.33,100.0,46.67,34.2256,0.0,53.33,100.0,46.67,33.2886
4F37,100.0,70.83,0.0,29.17,33.3355,0.0,62.5,100.0,37.5,29.4978,100.0,62.5,0.0,37.5,26.4848
5GGT,100.0,87.5,0.0,12.5,29.4113,100.0,87.5,0.0,12.5,31.4036,100.0,70.83,0.0,29.17,30.4812
4RGM,47.06,35.71,52.94,64.29,22.4933,88.24,17.86,11.76,82.14,16.6537,100.0,53.57,0.0,46.43,20.6069
3GJF,100.0,54.84,0.0,45.16,38.3431,100.0,35.48,0.0,64.52,40.2454,100.0,64.52,0.0,35.48,32.0344
1E6J,0.0,58.62,100.0,41.38,60.1493,100.0,72.41,0.0,27.59,52.285,0.0,93.1,100.0,6.9,55.6797
5SX4,80.0,70.37,20.0,29.63,27.8809,80.0,33.33,20.0,66.67,20.0384,75.0,33.33,25.0,66.67,24.0908
5E8E,100.0,60.0,0.0,40.0,22.5792,100.0,73.33,0.0,26.67,28.5947,100.0,36.67,0.0,63.33,21.0648
5FB8,52.63,63.64,47.37,36.36,14.7853,52.63,50.0,47.37,50.0,13.4823,52.63,54.55,47.37,45.45,14.3977
4IJ3,0.0,62.07,100.0,37.93,34.7846,100.0,37.93,0.0,62.07,41.925,100.0,62.07,0.0,37.93,36.7285
5T5F,100.0,89.29,0.0,10.71,33.291,100.0,60.71,0.0,39.29,32.2919,100.0,89.29,0.0,10.71,31.5505
5I9Q,54.55,78.79,45.45,21.21,28.7585,100.0,36.36,0.0,63.64,33.5657,100.0,54.55,0.0,45.45,33.6349
4BZ1,100.0,65.22,0.0,34.78,15.9,100.0,65.22,0.0,34.78,17.57,91.67,30.43,8.33,69.57,16.9873
1TPX,72.22,60.87,27.78,39.13,18.0175,88.89,34.78,11.11,65.22,22.2667,88.89,56.52,11.11,43.48,21.4676
5F9O,36.36,78.12,63.64,21.88,26.4853,100.0,15.62,0.0,84.38,31.696,100.0,56.25,0.0,43.75,33.6053
4OGX,25.0,72.41,75.0,27.59,19.7482,0.0,100.0,100.0,0.0,23.0999,100.0,62.07,0.0,37.93,25.2898
1XIW,100.0,47.83,0.0,52.17,23.2196,0.0,95.65,100.0,4.35,15.913,100.0,43.48,0.0,56.52,22.7736
4OKV,0.0,61.9,100.0,38.1,23.2477,0.0,90.48,100.0,9.52,33.3941,0.0,85.71,100.0,14.29,33.8858
3SKJ,25.0,62.96,75.0,37.04,19.0545,25.0,59.26,75.0,40.74,18.783,100.0,66.67,0.0,33.33,28.117
2NY7,13.04,54.84,86.96,45.16,25.7628,69.57,22.58,30.43,77.42,21.2858,100.0,70.97,0.0,29.03,37.5195
2XQY,100.0,34.29,0.0,65.71,45.9383,0.0,100.0,100.0,0.0,47.8717,0.0,100.0,100.0,0.0,46.0279
1AHW,100.0,53.57,0.0,46.43,40.411,0.0,100.0,100.0,0.0,41.4058,0.0,32.14,100.0,67.86,32.7774
5D93,0.0,58.62,100.0,41.38,34.0338,100.0,55.17,0.0,44.83,38.7974,100.0,65.52,0.0,34.48,32.0805
4DQO,63.64,21.74,36.36,78.26,20.1686,100.0,65.22,0.0,34.78,19.8497,100.0,60.87,0.0,39.13,22.8882
3NFP,60.0,33.33,40.0,66.67,25.2276,100.0,29.17,0.0,70.83,21.2582,100.0,37.5,0.0,62.5,22.1228
2XQB,68.18,52.17,31.82,47.83,19.1065,27.27,78.26,72.73,21.74,17.0114,72.73,60.87,27.27,39.13,16.5881
5F3H,100.0,70.83,0.0,29.17,42.9185,0.0,54.17,100.0,45.83,17.4894,100.0,58.33,0.0,41.67,39.7117
3W9E,100.0,62.07,0.0,37.93,26.8209,100.0,75.86,0.0,24.14,28.3142,84.0,48.28,16.0,51.72,18.0784
3LD8,69.23,15.62,30.77,84.38,26.2501,100.0,65.62,0.0,34.38,32.2009,100.0,56.25,0.0,43.75,39.2322
2YPV,10.53,60.71,89.47,39.29,26.4009,89.47,32.14,10.53,67.86,24.669,10.53,71.43,89.47,28.57,23.9357
4IRZ,0.0,75.68,100.0,24.32,61.0112,100.0,83.78,0.0,16.22,82.221,100.0,67.57,0.0,32.43,67.4094
4ETQ,63.64,82.14,36.36,17.86,22.4306,68.18,85.71,31.82,14.29,19.6451,0.0,64.29,100.0,35.71,23.3771
3L5X,0.0,60.87,100.0,39.13,17.2946,100.0,52.17,0.0,47.83,21.8219,0.0,78.26,100.0,21.74,19.6671
1ORS,100.0,42.31,0.0,57.69,33.8203,0.0,76.92,100.0,23.08,20.4511,100.0,57.69,0.0,42.31,33.4927
3U9P,5.88,69.23,94.12,30.77,23.3849,100.0,50.0,0.0,50.0,20.0272,100.0,38.46,0.0,61.54,20.3864
4DGI,100.0,52.17,0.0,47.83,14.8691,0.0,95.65,100.0,4.35,26.1692,0.0,52.17,100.0,47.83,24.5018
5MES,0.0,64.0,100.0,36.0,25.1024,100.0,48.0,0.0,52.0,13.8601,100.0,40.0,0.0,60.0,21.9945
