5C0N,100.0,48.0,0.0,52.0,11.9817,0.26
4XMP,43.59,100.0,56.41,0.0,27.183,0.14
4O9H,100.0,23.08,0.0,76.92,30.4713,0.14
2Q8A,100.0,29.03,0.0,70.97,30.6452,0.19
1JPS,0.0,100.0,100.0,0.0,43.2724,0
5IKC,53.85,63.64,46.15,36.36,11.2866,0.57
1G9M,0.0,90.62,100.0,9.38,32.8013,0.05
4AEI,26.67,75.0,73.33,25.0,14.656,0.29
4XNY,50.0,100.0,50.0,0.0,30.2348,0.03
4JPW,56.67,96.97,43.33,3.03,28.8015,0.19
1MHP,60.0,61.54,40.0,38.46,11.6656,0.54
4F2M,100.0,69.23,0.0,30.77,38.508,0.47
3VG9,100.0,0.0,0.0,100.0,40.0957,0
5TZT,0.0,100.0,100.0,0.0,27.3045,0
4EDW,100.0,20.83,0.0,79.17,22.0073,0.2
3HI6,63.16,61.54,36.84,38.46,12.393,0.62
3JWD,0.0,100.0,100.0,0.0,61.0695,0
5DHV,69.23,57.14,30.77,42.86,13.0289,0.47
5L6Y,0.0,100.0,100.0,0.0,18.8724,0
4AG4,100.0,40.62,0.0,59.38,43.3558,0
5A3I,0.0,100.0,100.0,0.0,69.7799,0
4YQX,100.0,87.5,0.0,12.5,28.7918,0.32
1FNS,100.0,42.31,0.0,57.69,29.0028,0
3RVV,0.0,100.0,100.0,0.0,22.4937,0
3BGF,100.0,11.11,0.0,88.89,24.1223,0
5FCU,45.0,65.22,55.0,34.78,9.2847,0.7
3PGF,69.57,53.12,30.43,46.88,17.4314,0.55
4YUE,20.0,82.61,80.0,17.39,12.9485,0.37
4J6R,53.12,100.0,46.88,0.0,32.3635,0.09
5KVF,100.0,56.52,0.0,43.48,16.0035,0.05
4O58,0.0,84.38,100.0,15.62,84.8057,0
4QTI,100.0,53.33,0.0,46.67,35.2151,0
3MXW,100.0,48.0,0.0,52.0,17.6913,0.04
1EGJ,36.36,66.67,63.64,33.33,11.303,0.51
4HC1,100.0,20.69,0.0,79.31,61.7754,0
2BDN,100.0,76.19,0.0,23.81,18.0591,0.21
5D70,66.67,45.83,33.33,54.17,13.4649,0.51
4UV7,100.0,7.69,0.0,92.31,64.4681,0
3WXV,100.0,87.5,0.0,12.5,43.2181,0.04
3EOA,42.86,80.77,57.14,19.23,14.7405,0.3
4YDK,27.27,93.75,72.73,6.25,22.7549,0.15
3HI1,26.09,100.0,73.91,0.0,24.4705,0.11
5BV7,100.0,39.39,0.0,60.61,40.548,0
3U2S,57.14,100.0,42.86,0.0,18.5741,0.16
3B2U,100.0,28.57,0.0,71.43,25.0486,0
4JPK,32.0,100.0,68.0,0.0,24.8769,0.12
2CMR,52.94,22.22,47.06,77.78,14.3912,0.41
1EZV,0.0,100.0,100.0,0.0,67.3806,0
2J4W,100.0,61.11,0.0,38.89,15.6795,0.27
5KW9,100.0,56.67,0.0,43.33,28.7845,0
3GI8,0.0,96.97,100.0,3.03,35.3963,0
4Z5R,100.0,8.0,0.0,92.0,20.8946,0.04
4L5F,100.0,30.43,0.0,69.57,22.3271,0
4CMH,100.0,27.59,0.0,72.41,25.1921,0
4QCI,0.0,100.0,100.0,0.0,42.8473,0
3WIH,61.54,31.82,38.46,68.18,10.3465,0.51
1BVK,0.0,100.0,100.0,0.0,26.9078,0
3VI3,100.0,29.41,0.0,70.59,53.0423,0
5HDQ,7.14,100.0,92.86,0.0,23.8482,0
5DUM,0.0,100.0,100.0,0.0,27.1071,0
5E94,37.5,70.83,62.5,29.17,13.3763,0.65
4Y5Y,47.62,82.14,52.38,17.86,17.1084,0.41
4QWW,63.16,42.86,36.84,57.14,17.2095,0.41
5F96,4.35,87.5,95.65,12.5,25.9456,0.04
4FQJ,52.63,80.65,47.37,19.35,32.2466,0.08
3RKD,5.0,100.0,95.0,0.0,20.0894,0
5HYS,100.0,65.52,0.0,34.48,35.3273,0.1
4YPG,100.0,0.0,0.0,100.0,26.3514,0
4RWY,20.59,100.0,79.41,0.0,28.6477,0.09
3CVH,100.0,16.13,0.0,83.87,52.7396,0
1H0D,0.0,95.83,100.0,4.17,23.2052,0
3I50,0.0,19.35,100.0,80.65,73.7618,0.52
2DD8,100.0,17.86,0.0,82.14,23.7389,0.09
1MLC,100.0,8.33,0.0,91.67,25.5678,0
1AR1,0.0,100.0,100.0,0.0,45.769,0
1A14,100.0,50.0,0.0,50.0,23.3052,0.08
2ARJ,16.67,79.17,83.33,20.83,14.8714,0.14
5C7X,34.78,54.17,65.22,45.83,12.0626,0.6
5KJR,0.0,100.0,100.0,0.0,27.2371,0
4U0R,100.0,19.35,0.0,80.65,58.3189,0
1W72,0.0,87.1,100.0,12.9,53.5503,0.09
4OII,23.81,100.0,76.19,0.0,21.367,0.09
4PP1,0.0,100.0,100.0,0.0,22.4182,0
1N8Z,100.0,71.05,0.0,28.95,55.5281,0.44
4XAK,100.0,68.97,0.0,31.03,39.2352,0.42
2JEL,0.0,100.0,100.0,0.0,19.3332,0
2NYY,100.0,12.77,0.0,87.23,55.2851,0
4ZS7,85.0,12.0,15.0,88.0,22.2655,0.18
5KVD,55.0,100.0,45.0,0.0,20.1873,0.23
2FD6,0.0,83.33,100.0,16.67,35.6354,0
4F37,33.33,75.0,66.67,25.0,19.2573,0.55
5GGT,53.85,58.33,46.15,41.67,12.4129,0.54
4RGM,52.94,100.0,47.06,0.0,20.8099,0.22
3GJF,100.0,83.87,0.0,16.13,39.4467,0.18
1E6J,0.0,100.0,100.0,0.0,66.308,0
5SX4,40.0,92.59,60.0,7.41,23.111,0.17
5FB8,52.63,68.18,47.37,31.82,13.804,0.49
4IJ3,65.0,51.72,35.0,48.28,11.4868,0.53
5T5F,53.85,46.43,46.15,53.57,13.6574,0.63
5I9Q,100.0,0.0,0.0,100.0,32.2838,0
4BZ1,100.0,47.83,0.0,52.17,12.9528,0.46
1TPX,83.33,26.09,16.67,73.91,19.9531,0.24
5F9O,95.45,15.62,4.55,84.38,26.4037,0.07
4OGX,71.88,68.97,28.12,31.03,14.6251,0.66
1XIW,0.0,100.0,100.0,0.0,22.2929,0
4OKV,0.0,100.0,100.0,0.0,37.3573,0
3SKJ,25.0,85.19,75.0,14.81,17.4943,0.14
2NY7,13.04,100.0,86.96,0.0,24.5057,0.04
2XQY,0.0,100.0,100.0,0.0,51.1153,0
1AHW,0.0,100.0,100.0,0.0,43.5735,0
5D93,30.0,55.17,70.0,44.83,13.7614,0.73
4DQO,9.09,86.96,90.91,13.04,14.5346,0.18
3NFP,73.33,45.83,26.67,54.17,16.0425,0.31
2XQB,72.73,8.7,27.27,91.3,14.5361,0.36
5F3H,0.0,100.0,100.0,0.0,41.4691,0
3SE9,11.11,100.0,88.89,0.0,28.3183,0.03
3W9E,64.0,86.21,36.0,13.79,22.0905,0.37
3LD8,100.0,50.0,0.0,50.0,31.5928,0.04
2YPV,15.79,100.0,84.21,0.0,24.6692,0.13
4ETQ,0.0,82.14,100.0,17.86,24.4993,0.12
3L5X,0.0,100.0,100.0,0.0,22.0349,0
1ORS,0.0,76.92,100.0,23.08,20.7308,0.17
3U9P,0.0,100.0,100.0,0.0,24.1238,0
4DGI,0.0,100.0,100.0,0.0,26.3639,0
5MES,100.0,76.0,0.0,24.0,17.1061,0.49
3KS0,100.0,52.17,0.0,47.83,11.8967,0.48
3T2N,30.0,56.25,70.0,43.75,14.636,0.69
2ADF,60.0,44.44,40.0,55.56,16.6557,0.52
1WEJ,0.0,100.0,100.0,0.0,16.7402,0
3PNW,50.0,90.0,50.0,10.0,13.115,0.56
2UZI,72.22,61.54,27.78,38.46,12.2586,0.73
1SY6,81.82,55.56,18.18,44.44,12.602,0.37
2EIZ,77.78,45.83,22.22,54.17,16.3585,0.52
4K2U,0.0,93.1,100.0,6.9,39.6036,0
3UC0,0.0,100.0,100.0,0.0,16.9728,0
4FP8,0.0,66.67,100.0,33.33,20.0488,0
5SY8,46.15,48.0,53.85,52.0,11.7501,0.47
5B3J,0.0,100.0,100.0,0.0,45.0968,0
4Y5V,36.36,72.41,63.64,27.59,19.2101,0.47
5JQ6,100.0,68.75,0.0,31.25,45.1308,0.19
5K59,100.0,80.65,0.0,19.35,65.0846,0.48
4JR9,0.0,100.0,100.0,0.0,39.0172,0
3SQO,100.0,22.86,0.0,77.14,49.6872,0
4DN4,90.91,35.0,9.09,65.0,13.6272,0.26
4ZSO,94.12,58.62,5.88,41.38,32.2995,0
4M48,100.0,51.43,0.0,48.57,28.3158,0
1QFU,0.0,93.75,100.0,6.25,57.5362,0
3X3F,25.0,52.38,75.0,47.62,16.0929,0.36
4JLR,58.33,65.22,41.67,34.78,10.0261,0.57
4XWG,100.0,62.5,0.0,37.5,17.8045,0.49
4GMS,0.0,93.75,100.0,6.25,82.5052,0
1FSK,93.75,44.44,6.25,55.56,23.5497,0
5D8J,100.0,76.0,0.0,24.0,25.581,0.47
4G6J,71.43,69.23,28.57,30.77,19.5509,0.3
3LEV,100.0,62.96,0.0,37.04,19.6562,0
3D85,0.0,100.0,100.0,0.0,29.921,0
1YY9,0.0,100.0,100.0,0.0,67.182,0
4HJ0,82.35,65.22,17.65,34.78,14.7773,0.6
4G6M,100.0,19.23,0.0,80.77,19.6442,0.09
4CNI,0.0,80.77,100.0,19.23,33.7147,0.05
1A2Y,0.0,70.83,100.0,29.17,13.231,0.26
4HF5,0.0,100.0,100.0,0.0,82.5046,0
5TZ2,0.0,100.0,100.0,0.0,24.3236,0
2J88,100.0,29.03,0.0,70.97,30.767,0
1ZTX,100.0,17.39,0.0,82.61,24.4573,0
2VXQ,73.33,39.13,26.67,60.87,11.5119,0.42
5CBA,78.57,50.0,21.43,50.0,11.5942,0.59
2W9E,100.0,39.13,0.0,60.87,27.6465,0.37
3THM,100.0,22.73,0.0,77.27,27.2159,0.05
5F3B,100.0,68.0,0.0,32.0,41.3731,0.35
1FE8,100.0,66.67,0.0,33.33,17.2512,0.52
2AEP,95.24,40.62,4.76,59.38,24.4761,0.19
4HKX,100.0,17.86,0.0,82.14,29.5075,0
2XRA,68.75,48.15,31.25,51.85,13.2399,0.65
1JHL,0.0,95.83,100.0,4.17,22.2228,0
4KI5,20.0,100.0,80.0,0.0,20.456,0.13
1FBI,100.0,79.17,0.0,20.83,24.9571,0.46
1EO8,0.0,87.5,100.0,12.5,61.791,0
5KVE,18.75,91.3,81.25,8.7,13.261,0.15
1BQL,0.0,100.0,100.0,0.0,17.9996,0
5UGY,0.0,100.0,100.0,0.0,80.256,0
5DUR,94.74,21.43,5.26,78.57,15.8914,0.17
4HWB,100.0,40.0,0.0,60.0,26.5403,0.04
4U6V,100.0,53.33,0.0,46.67,51.9823,0.48
3GRW,66.67,10.34,33.33,89.66,33.4727,0.29
5LQB,18.75,41.67,81.25,58.33,17.268,0.45
3S35,100.0,0.0,0.0,100.0,31.417,0
1RJL,0.0,100.0,100.0,0.0,23.3656,0
3B9K,52.63,83.33,47.37,16.67,15.8991,0.09
4OT1,61.54,58.33,38.46,41.67,16.4023,0.11
1JRH,100.0,4.35,0.0,95.65,14.1312,0
4F15,100.0,75.86,0.0,24.14,38.8265,0
