2FD6,0.0,0,31,26,0
3PNW,0.125,0.27,22,17,2
4OGX,0.1754,0.24,29,28,5
3I50,0.4615,0.27,34,28,9
3LIZ,0.0,0,31,32,0
5KW9,0.0,0,30,26,0
5FCU,0.3111,0.31,32,25,7
3HI6,0.0,0.22,27,24,0
4G6M,0.0,0.13,26,20,0
5JQ6,0.1224,0.11,32,28,3
1MHP,0.1818,0.32,26,21,3
3WIH,0.2439,0.24,29,29,5
1BVK,0.3784,0.24,24,20,7
2R29,0.0,0.04,34,34,0
4LSU,0.1967,0.09,32,26,6
4KUC,0.0,0,29,23,0
3L5X,0.0,0.12,24,16,0
3LEV,0.0,0.17,27,21,0
2J88,0.2564,0.24,31,29,5
5D8J,0.4444,0.32,26,27,10
4M62,0.5455,0.45,25,18,9
4AL8,0.0426,0.04,35,36,1
5DHV,0.4375,0.47,21,19,7
4TSA,0.0,0.16,24,17,0
5C0N,0.1818,0.19,26,27,3
4ZS7,0.0465,0.22,26,23,1
1FBI,0.0,0.31,24,18,0
3RVV,0.25,0.19,28,25,5
1FE8,0.3913,0.18,26,27,9
5MVZ,0.0,0.32,26,20,0
5E94,0.0,0,35,28,0
3KS0,0.0,0,36,23,0
2Q8A,0.2041,0.19,31,28,5
4K94,0.0,0.03,37,25,0
4YPG,0.0444,0.08,26,22,1
4K2U,0.0,0.08,38,35,0
5TZT,0.0769,0.12,24,18,1
4BZ2,0.1622,0.29,23,19,3
3ZKM,0.3846,0.15,32,29,10
2QQN,0.0,0,32,27,0
4AEI,0.5,0.57,20,17,8
1JPS,0.0,0.08,29,23,0
5E8E,0.0,0.08,37,26,0
4Y5V,0.0,0.08,28,24,0
3GI8,0.0,0,33,31,0
1ZTX,0.0476,0.05,24,27,1
5F9W,0.0,0,32,26,0
1RJL,0.0571,0.05,26,22,1
5L6Y,0.0,0.11,24,21,0
5KVF,0.0606,0.2,25,18,1
5FB8,0.0,0.18,25,19,0
3KR3,0.5217,0.55,21,27,12
4LU5,0.0,0.05,22,19,0
5F3B,0.0,0,33,22,0
1H0D,0.0,0.44,24,20,0
1IQD,0.4615,0.38,26,23,9
5D70,0.3125,0.26,24,17,5
3NFP,0.0,0,30,23,0
2UZI,0.55,0.59,26,22,11
3PGF,0.0,0,38,33,0
3IU3,0.0,0,30,23,0
5UGY,0.0,0.04,28,21,0
1FNS,0.2326,0.15,27,31,5
4PP1,0.0,0.08,28,24,0
1AHW,0.0,0.04,29,21,0
4HC1,0.381,0.26,29,25,8
4Y5Y,0.0,0,28,21,0
4JR9,0.0,0,33,37,0
1JHL,0.125,0.24,24,22,2
1NCA,0.0,0,32,34,0
1EGJ,0.2581,0.51,24,20,4
4NNP,0.0,0.09,30,23,0
4HF5,0.0,0,36,33,0
1A14,0.0851,0,32,28,2
5F9O,0.0,0,32,26,0
5MES,0.1333,0.22,25,18,2
5CZX,0.0,0.14,29,29,0
1HYS,0.0976,0.09,38,32,2
1OB1,0.0,0.22,23,17,0
5F3H,0.0,0,33,22,0
4KI5,0.0606,0.09,46,46,2
2VXQ,0.0571,0.26,23,20,1
