5C7X,34.78,45.83,26.09,29.17,39.13,25.0
4OT1,69.23,25.0,0.0,50.0,30.77,25.0
4XNY,17.65,46.88,26.47,50.0,55.88,3.12
3RVV,0.0,50.0,100.0,3.57,0.0,46.43
4YDK,72.73,21.88,0.0,43.75,27.27,34.38
3U7Y,22.86,65.62,60.0,9.38,17.14,25.0
4U0R,93.33,35.48,0.0,25.81,6.67,38.71
1A2Y,53.33,41.67,46.67,33.33,0.0,25.0
3IU3,35.0,33.33,0.0,50.0,65.0,16.67
1TPX,11.11,65.22,72.22,4.35,16.67,30.43
3RKD,20.0,56.0,80.0,0.0,0.0,44.0
1FJ1,100.0,48.39,0.0,35.48,0.0,16.13
2UZI,22.22,34.62,50.0,38.46,27.78,26.92
4U6V,56.25,30.0,18.75,36.67,25.0,33.33
1BVK,52.94,33.33,0.0,33.33,47.06,33.33
2OZ4,61.11,32.26,0.0,35.48,38.89,32.26
1WEJ,0.0,45.83,100.0,8.33,0.0,45.83
5D70,13.33,50.0,46.67,29.17,40.0,20.83
4HWB,9.52,52.0,61.9,28.0,28.57,20.0
1JHL,72.73,58.33,9.09,25.0,18.18,16.67
4RWY,79.41,9.09,0.0,42.42,20.59,48.48
5MVZ,94.44,8.0,0.0,44.0,5.56,48.0
5KJR,47.06,31.25,0.0,37.5,52.94,31.25
3W9E,64.0,44.83,0.0,24.14,36.0,31.03
3NFP,0.0,70.83,40.0,20.83,60.0,8.33
3JWD,0.0,60.61,100.0,0.0,0.0,39.39
4PP2,0.0,42.86,100.0,0.0,0.0,57.14
5IES,63.64,34.62,36.36,26.92,0.0,38.46
5I9Q,100.0,0.0,0.0,63.64,0.0,36.36
5JHL,100.0,52.94,0.0,23.53,0.0,23.53
3IDX,0.0,53.12,93.75,6.25,6.25,40.62
4F15,0.0,48.28,0.0,48.28,100.0,3.45
1E6J,8.33,72.41,0.0,27.59,91.67,0.0
4O58,0.0,50.0,88.24,12.5,11.76,37.5
2XQB,72.73,21.74,27.27,39.13,0.0,39.13
4D3C,0.0,64.0,100.0,12.0,0.0,24.0
4LQF,100.0,9.52,0.0,57.14,0.0,33.33
3EOA,0.0,46.15,85.71,11.54,14.29,42.31
3WKM,33.33,40.74,25.0,37.04,41.67,22.22
4K94,71.43,42.86,0.0,42.86,28.57,14.29
5FCU,35.0,26.09,5.0,47.83,60.0,26.09
4LVN,100.0,0.0,0.0,73.33,0.0,26.67
1AHW,100.0,0.0,0.0,75.0,0.0,25.0
5F3H,100.0,45.83,0.0,41.67,0.0,12.5
4QWW,0.0,57.14,52.63,28.57,47.37,14.29
5GGT,76.92,58.33,0.0,12.5,23.08,29.17
1YY9,100.0,10.26,0.0,46.15,0.0,43.59
5B3J,0.0,62.5,0.0,37.5,100.0,0.0
5KVD,55.0,30.43,45.0,21.74,0.0,47.83
5SY8,61.54,56.0,7.69,36.0,30.77,8.0
5DHV,69.23,23.81,15.38,47.62,15.38,28.57
2YPV,10.53,67.86,52.63,17.86,36.84,14.29
4UTA,100.0,14.71,0.0,58.82,0.0,26.47
3KR3,63.16,40.0,15.79,30.0,21.05,30.0
3G04,34.78,39.29,65.22,21.43,0.0,39.29
5EN2,0.0,72.0,76.19,4.0,23.81,24.0
2VDK,10.53,55.88,89.47,0.0,0.0,44.12
1NSN,0.0,64.0,77.78,0.0,22.22,36.0
4HC1,29.41,44.83,0.0,55.17,70.59,0.0
3LD8,46.15,46.88,0.0,34.38,53.85,18.75
5HDQ,92.86,33.33,7.14,33.33,0.0,33.33
4AG4,0.0,81.25,0.0,18.75,100.0,0.0
4HF5,100.0,0.0,0.0,50.0,0.0,50.0
4L5F,100.0,4.35,0.0,69.57,0.0,26.09
3S37,77.78,62.5,0.0,33.33,22.22,4.17
3BGF,100.0,37.04,0.0,33.33,0.0,29.63
5F9O,0.0,84.38,95.45,0.0,4.55,15.62
4J6R,75.0,33.33,0.0,36.36,25.0,30.3
2CMR,52.94,25.93,17.65,33.33,29.41,40.74
1UJ3,100.0,0.0,0.0,60.71,0.0,39.29
5CZX,100.0,37.93,0.0,51.72,0.0,10.34
1W72,0.0,67.74,53.33,32.26,46.67,0.0
1BQL,100.0,12.5,0.0,58.33,0.0,29.17
4NNP,100.0,56.67,0.0,33.33,0.0,10.0
5E8E,0.0,73.33,0.0,26.67,100.0,0.0
3NGB,29.17,36.36,0.0,63.64,70.83,0.0
1BGX,67.31,40.48,0.0,42.86,32.69,16.67
5C0N,0.0,56.0,66.67,40.0,33.33,4.0
5DUR,63.16,28.57,36.84,46.43,0.0,25.0
4MWF,33.33,48.15,8.33,29.63,58.33,22.22
4YPG,80.0,23.08,0.0,57.69,20.0,19.23
5K59,45.45,61.29,0.0,6.45,54.55,32.26
4KI5,0.0,72.0,55.0,16.0,45.0,12.0
3Q3G,70.59,38.46,0.0,30.77,29.41,30.77
2ADF,60.0,48.15,0.0,25.93,40.0,25.93
5FB8,47.37,50.0,42.11,36.36,10.53,13.64
2R56,85.71,42.31,0.0,23.08,14.29,34.62
3S35,38.89,25.0,0.0,75.0,61.11,0.0
4DQO,100.0,21.74,0.0,34.78,0.0,43.48
1JRH,0.0,56.52,46.67,30.43,53.33,13.04
1IQD,56.25,60.0,0.0,16.0,43.75,24.0
4JZJ,100.0,36.67,0.0,40.0,0.0,23.33
5E94,100.0,33.33,0.0,37.5,0.0,29.17
1LK3,0.0,66.67,50.0,33.33,50.0,0.0
4F2M,0.0,61.54,91.67,23.08,8.33,15.38
4FQJ,100.0,29.03,0.0,25.81,0.0,45.16
4ETQ,59.09,35.71,31.82,14.29,9.09,50.0
4YWG,41.67,37.5,16.67,37.5,41.67,25.0
3SKJ,75.0,40.74,0.0,37.04,25.0,22.22
5L6Y,100.0,52.17,0.0,17.39,0.0,30.43
1H0D,52.94,37.5,0.0,50.0,47.06,12.5
4AL8,27.27,34.78,0.0,56.52,72.73,8.7
4BZ1,83.33,34.78,0.0,34.78,16.67,30.43
3B2U,10.53,53.57,73.68,17.86,15.79,28.57
5A3I,100.0,15.62,0.0,43.75,0.0,40.62
3GI8,0.0,81.82,100.0,0.0,0.0,18.18
4M62,33.33,36.0,46.67,36.0,20.0,28.0
3ZKM,0.0,39.39,73.08,54.55,26.92,6.06
3V6O,15.38,46.43,0.0,39.29,84.62,14.29
4JR9,0.0,69.7,100.0,0.0,0.0,30.3
4H8W,84.21,34.38,0.0,31.25,15.79,34.38
4YQX,42.86,50.0,0.0,45.83,57.14,4.17
3CVH,0.0,74.19,88.24,0.0,11.76,25.81
4XAK,0.0,17.24,64.29,55.17,35.71,27.59
1FE8,0.0,44.44,47.37,37.04,52.63,18.52
4QTI,100.0,40.0,0.0,40.0,0.0,20.0
5TZU,100.0,0.0,0.0,70.83,0.0,29.17
2DD8,0.0,64.29,57.89,10.71,42.11,25.0
4XVS,0.0,69.7,66.67,12.12,33.33,18.18
2BDN,23.53,57.14,76.47,0.0,0.0,42.86
5KVG,100.0,4.35,0.0,69.57,0.0,26.09
4M48,0.0,45.71,0.0,54.29,100.0,0.0
2JEL,93.33,31.82,6.67,45.45,0.0,22.73
1A14,100.0,37.5,0.0,40.62,0.0,21.88
3LIZ,0.0,61.29,100.0,3.23,0.0,35.48
3L5X,100.0,21.74,0.0,47.83,0.0,30.43
3UC0,0.0,58.33,100.0,0.0,0.0,41.67
1OB1,53.85,26.09,46.15,43.48,0.0,30.43
5DUM,100.0,14.81,0.0,48.15,0.0,37.04
5L0Q,75.0,48.28,8.33,17.24,16.67,34.48
3T2N,95.0,65.62,0.0,18.75,5.0,15.62
1OSP,52.63,22.58,0.0,61.29,47.37,16.13
1EO8,0.0,50.0,0.0,18.75,100.0,31.25
2J4W,75.0,44.44,25.0,33.33,0.0,22.22
5UGY,100.0,15.62,0.0,53.12,0.0,31.25
5BV7,100.0,21.21,0.0,51.52,0.0,27.27
4KUC,100.0,26.67,0.0,23.33,0.0,50.0
2Q8A,100.0,38.71,0.0,25.81,0.0,35.48
4YDJ,50.0,45.16,0.0,54.84,50.0,0.0
1QFU,94.74,25.0,5.26,46.88,0.0,28.12
4PP1,0.0,60.71,90.48,0.0,9.52,39.29
3GRW,33.33,48.28,27.27,44.83,39.39,6.9
4Y5Y,57.14,35.71,0.0,39.29,42.86,25.0
5IKC,46.15,54.55,30.77,13.64,23.08,31.82
4YUE,13.33,39.13,20.0,26.09,66.67,34.78
2VXQ,66.67,26.09,0.0,26.09,33.33,47.83
4JLR,41.67,34.78,0.0,34.78,58.33,30.43
1RJL,100.0,20.83,0.0,50.0,0.0,29.17
4LIQ,94.12,33.33,5.88,58.33,0.0,8.33
3PNW,56.25,70.0,0.0,30.0,43.75,0.0
1JPS,100.0,0.0,0.0,67.86,0.0,32.14
3HI6,100.0,65.38,0.0,15.38,0.0,19.23
3NH7,33.33,77.27,42.86,0.0,23.81,22.73
1FBI,66.67,29.17,0.0,45.83,33.33,25.0
4G6J,100.0,7.69,0.0,73.08,0.0,19.23
2QQN,58.33,44.0,0.0,36.0,41.67,20.0
4LF3,53.33,34.78,33.33,34.78,13.33,30.43
3X3F,0.0,52.38,25.0,28.57,75.0,19.05
5FHX,100.0,45.83,0.0,25.0,0.0,29.17
1MLC,100.0,12.5,0.0,50.0,0.0,37.5
3HMX,100.0,0.0,0.0,78.12,0.0,21.88
4CMH,100.0,0.0,0.0,41.38,0.0,58.62
4JPW,83.33,12.12,0.0,63.64,16.67,24.24
4XMP,23.08,56.25,20.51,40.62,56.41,3.12
1MHP,66.67,65.38,0.0,19.23,33.33,15.38
4K2U,0.0,48.28,0.0,51.72,100.0,0.0
1NCA,0.0,46.88,0.0,53.12,100.0,0.0
5D8J,77.78,44.0,0.0,8.0,22.22,48.0
5KVE,25.0,73.91,31.25,4.35,43.75,21.74
3LEV,0.0,59.26,22.22,29.63,77.78,11.11
4DTG,70.59,20.0,29.41,50.0,0.0,30.0
3SQO,100.0,11.43,0.0,60.0,0.0,28.57
1N8Z,52.94,34.21,0.0,34.21,47.06,31.58
3PGF,56.52,50.0,0.0,21.88,43.48,28.12
1AR1,0.0,63.33,28.57,36.67,71.43,0.0
3WXV,100.0,28.12,0.0,34.38,0.0,37.5
4ZPT,81.25,57.14,0.0,21.43,18.75,21.43
5F96,95.65,6.25,0.0,62.5,4.35,31.25
4ZSO,94.12,34.48,0.0,41.38,5.88,24.14
1ZTX,46.67,43.48,0.0,56.52,53.33,0.0
4AEI,13.33,65.0,80.0,5.0,6.67,30.0
3MA9,56.0,51.85,0.0,33.33,44.0,14.81
2XWT,70.37,17.24,29.63,65.52,0.0,17.24
3WIH,61.54,27.27,0.0,22.73,38.46,50.0
4O9H,37.5,53.85,0.0,46.15,62.5,0.0
2XRA,31.25,55.56,43.75,29.63,25.0,14.81
5D93,50.0,55.17,0.0,44.83,50.0,0.0
5H35,42.86,25.93,0.0,51.85,57.14,22.22
2YBR,46.15,30.0,53.85,45.0,0.0,25.0
4K3J,100.0,36.11,0.0,38.89,0.0,25.0
3U9P,0.0,50.0,100.0,7.69,0.0,42.31
4GMS,22.22,87.5,77.78,0.0,0.0,12.5
