5SY8,100.0,60.0,0.0,40.0,17.2163
5I9Q,100.0,54.55,0.0,45.45,33.6349
3BGF,100.0,62.96,0.0,37.04,30.1988
4XWG,0.0,50.0,100.0,50.0,26.1104
1BQL,0.0,83.33,100.0,16.67,26.955
4YDJ,0.0,67.74,100.0,32.26,27.7706
3KS0,50.0,73.91,50.0,26.09,12.771
4ETQ,0.0,64.29,100.0,35.71,23.3771
3NFP,100.0,37.5,0.0,62.5,22.1228
1OB1,61.54,82.61,38.46,17.39,17.7324
4UTA,100.0,82.35,0.0,17.65,94.346
3NGB,100.0,45.45,0.0,54.55,34.7926
5H35,100.0,62.96,0.0,37.04,27.3099
3VG9,100.0,43.75,0.0,56.25,38.5004
5KW9,100.0,56.67,0.0,43.33,36.1049
1OSP,68.42,74.19,31.58,25.81,16.8192
3VI3,100.0,17.65,0.0,82.35,44.5046
4QCI,100.0,70.83,0.0,29.17,41.9331
3U7Y,100.0,50.0,0.0,50.0,34.8911
5JQ6,100.0,56.25,0.0,43.75,44.5826
4LQF,0.0,80.95,100.0,19.05,20.7396
2YBR,100.0,65.0,0.0,35.0,17.3521
5D8J,100.0,64.0,0.0,36.0,27.6593
4H8W,100.0,43.75,0.0,56.25,31.5837
4M48,0.0,65.71,100.0,34.29,31.9532
4Z5R,100.0,80.0,0.0,20.0,30.9953
1FBI,60.0,75.0,40.0,25.0,23.5992
3L5X,0.0,78.26,100.0,21.74,19.6671
5SX4,75.0,33.33,25.0,66.67,24.0908
4JZJ,0.0,50.0,100.0,50.0,43.0022
3PGF,30.43,56.25,69.57,43.75,17.3981
5A3I,0.0,96.88,100.0,3.12,70.8383
3THM,94.44,40.91,5.56,59.09,29.1355
3JWD,0.0,81.82,100.0,18.18,58.3098
4Y5Y,100.0,64.29,0.0,35.71,22.9559
3Q3G,100.0,69.23,0.0,30.77,26.9877
1ZTX,0.0,78.26,100.0,21.74,20.6519
4LF3,46.67,82.61,53.33,17.39,18.1089
1JPS,100.0,50.0,0.0,50.0,40.7206
5D70,100.0,79.17,0.0,20.83,29.0876
5GGT,100.0,70.83,0.0,29.17,30.4812
5C7X,65.22,50.0,34.78,50.0,12.9322
2VXQ,26.67,26.09,73.33,73.91,12.9998
2YPV,10.53,71.43,89.47,28.57,23.9357
4YK4,100.0,46.43,0.0,53.57,27.0725
3S35,100.0,41.67,0.0,58.33,32.0769
3GI8,100.0,45.45,0.0,54.55,37.9916
4JPW,100.0,63.64,0.0,36.36,34.713
1E6J,0.0,93.1,100.0,6.9,55.6797
1FJ1,100.0,90.32,0.0,9.68,63.8103
4DQO,100.0,60.87,0.0,39.13,22.8882
5B3J,100.0,50.0,0.0,50.0,43.5267
4AEI,26.67,75.0,73.33,25.0,15.16
3HMX,0.0,84.38,100.0,15.62,61.2889
3CVH,100.0,70.97,0.0,29.03,37.3116
5KVE,81.25,26.09,18.75,73.91,14.6636
3WKM,75.0,74.07,25.0,25.93,22.618
5DUM,0.0,100.0,100.0,0.0,24.7687
4U6V,100.0,60.0,0.0,40.0,56.2398
2BDN,82.35,42.86,17.65,57.14,17.4545
1W72,100.0,61.29,0.0,38.71,34.004
4YUE,73.33,39.13,26.67,60.87,14.0747
5FB8,52.63,54.55,47.37,45.45,14.3977
4PP2,0.0,75.0,100.0,25.0,19.7695
4KUC,100.0,53.33,0.0,46.67,36.0405
2XQY,0.0,100.0,100.0,0.0,46.0279
4AG4,0.0,78.12,100.0,21.88,27.0215
4LSU,100.0,57.58,0.0,42.42,35.8848
3MA9,60.0,40.74,40.0,59.26,15.6591
1JHL,100.0,66.67,0.0,33.33,24.8011
1MHP,100.0,73.08,0.0,26.92,26.8964
4JPK,32.0,84.62,68.0,15.38,21.4892
4DN4,100.0,60.0,0.0,40.0,18.4698
4O58,0.0,90.62,100.0,9.38,69.5308
4XVS,33.33,87.88,66.67,12.12,29.5923
5E8E,100.0,36.67,0.0,63.33,21.0648
3SKJ,100.0,66.67,0.0,33.33,28.117
4BZ1,91.67,30.43,8.33,69.57,16.9873
4K94,100.0,57.14,0.0,42.86,47.9036
4QWW,100.0,57.14,0.0,42.86,33.8857
5L6Y,100.0,56.52,0.0,43.48,21.1045
4F15,100.0,58.62,0.0,41.38,35.6646
1HYS,100.0,54.29,0.0,45.71,37.9048
2Q8A,0.0,45.16,100.0,54.84,36.4877
5TZU,100.0,50.0,0.0,50.0,28.8712
5BV7,100.0,33.33,0.0,66.67,34.9326
4HC1,100.0,55.17,0.0,44.83,56.3473
5IES,36.36,69.23,63.64,30.77,22.2264
1MLC,100.0,87.5,0.0,12.5,28.69
3WIH,100.0,63.64,0.0,36.36,21.9547
2ZCH,0.0,96.43,100.0,3.57,21.6836
1TPX,88.89,56.52,11.11,43.48,21.4676
5FHX,0.0,50.0,100.0,50.0,30.2037
3SE9,100.0,68.75,0.0,31.25,34.7954
1UJ3,100.0,32.14,0.0,67.86,40.1938
3U9P,100.0,38.46,0.0,61.54,20.3864
4HF5,0.0,93.75,100.0,6.25,76.0095
5DHV,69.23,66.67,30.77,33.33,13.0463
3U2S,100.0,69.57,0.0,30.43,20.5896
3LEV,100.0,48.15,0.0,51.85,25.2246
2QQN,0.0,92.0,100.0,8.0,25.2903
3IU3,100.0,20.83,0.0,79.17,26.5493
2R56,100.0,76.92,0.0,23.08,25.2596
4L5F,100.0,30.43,0.0,69.57,21.4381
4OII,23.81,96.15,76.19,3.85,18.4268
2NYY,100.0,74.47,0.0,25.53,64.5658
4NNP,100.0,80.0,0.0,20.0,42.2133
4XNY,32.35,84.38,67.65,15.62,26.3802
5CZX,78.57,55.17,21.43,44.83,28.8715
1G9M,100.0,56.25,0.0,43.75,41.2209
2J88,0.0,61.29,100.0,38.71,34.8055
5TZT,0.0,84.0,100.0,16.0,25.4855
5F3H,100.0,58.33,0.0,41.67,39.7117
4MWF,0.0,66.67,100.0,33.33,27.1602
1C08,47.06,75.0,52.94,25.0,16.6396
3LD8,100.0,56.25,0.0,43.75,39.2322
1FE8,100.0,66.67,0.0,33.33,24.1953
4JLR,100.0,73.91,0.0,26.09,32.6673
4RWY,23.53,78.79,76.47,21.21,23.6914
3V6O,0.0,35.71,100.0,64.29,32.6585
2J4W,100.0,66.67,0.0,33.33,16.1096
4D3C,0.0,64.0,100.0,36.0,31.6599
1EGJ,36.36,45.83,63.64,54.17,11.3451
3Q1S,33.33,62.5,66.67,37.5,15.0557
1SY6,0.0,77.78,100.0,22.22,29.5959
1FNS,100.0,69.23,0.0,30.77,32.6201
4HKX,100.0,53.57,0.0,46.43,28.9924
3GJF,100.0,64.52,0.0,35.48,32.0344
3EOA,100.0,34.62,0.0,65.38,23.2204
5JHL,100.0,29.41,0.0,70.59,91.1017
4QTI,100.0,63.33,0.0,36.67,27.1223
1BVK,100.0,70.83,0.0,29.17,26.1226
1LK3,0.0,91.67,100.0,8.33,25.522
4CNI,0.0,84.62,100.0,15.38,32.1258
5D93,100.0,65.52,0.0,34.48,32.0805
5HYS,100.0,37.93,0.0,62.07,36.1226
3G04,34.78,60.71,65.22,39.29,18.6681
4UV7,100.0,38.46,0.0,61.54,59.1473
1A14,100.0,43.75,0.0,56.25,29.3269
1NSN,61.11,64.0,38.89,36.0,13.8443
1H0D,100.0,62.5,0.0,37.5,26.2827
5KVD,60.0,21.74,40.0,78.26,17.4375
4G6M,100.0,30.77,0.0,69.23,19.8854
4IJ3,100.0,62.07,0.0,37.93,36.7285
2EIZ,100.0,45.83,0.0,54.17,16.2794
4DTG,76.47,40.0,23.53,60.0,13.2852
1NCA,0.0,62.5,100.0,37.5,26.6727
3HI6,100.0,76.92,0.0,23.08,24.5802
3ZKM,100.0,78.79,0.0,21.21,34.2729
3T2N,5.0,65.62,95.0,34.38,22.4646
5HDQ,92.86,40.0,7.14,60.0,35.1535
