3WIH,66.67,62.07,33.33,37.93,12.6488
4XWG,64.71,54.55,35.29,45.45,13.9545
3T2N,70.0,21.88,30.0,78.12,14.1411
5L6Y,0.0,83.33,100.0,16.67,20.52
5JQ6,61.9,6.25,38.1,93.75,21.1418
3MXW,0.0,100.0,100.0,0.0,28.7574
4LU5,0.0,90.91,100.0,9.09,21.7162
1UJ3,0.0,100.0,100.0,0.0,46.2825
3U7Y,80.0,12.5,20.0,87.5,26.1476
3LD8,100.0,43.75,0.0,56.25,47.1482
1OB1,100.0,34.78,0.0,65.22,14.316
1FNS,100.0,88.89,0.0,11.11,33.218
4KUC,0.0,82.76,100.0,17.24,35.5976
5GGT,0.0,100.0,100.0,0.0,33.308
2R56,66.67,38.46,33.33,61.54,17.9609
3U9P,100.0,19.23,0.0,80.77,22.0502
5KVE,81.25,72.0,18.75,28.0,13.549
5T5F,100.0,87.1,0.0,12.9,48.7458
4GMS,0.0,75.0,100.0,25.0,42.9111
4OII,100.0,15.38,0.0,84.62,21.6366
4LQF,0.0,90.91,100.0,9.09,21.8979
5BV7,0.0,100.0,100.0,0.0,36.1685
1LK3,58.82,96.15,41.18,3.85,39.1624
4BZ1,100.0,52.17,0.0,47.83,13.7318
4YPG,0.0,100.0,100.0,0.0,20.3105
5FB8,57.89,100.0,42.11,0.0,18.5002
4ZPT,100.0,85.71,0.0,14.29,36.1215
4K94,100.0,0.0,0.0,100.0,47.5478
2Q8A,0.0,96.77,100.0,3.23,30.8723
5A3I,0.0,83.33,100.0,16.67,41.4708
4Z5R,38.1,53.85,61.9,46.15,15.8602
2JEL,6.67,100.0,93.33,0.0,18.1864
5F3B,0.0,100.0,100.0,0.0,39.2105
1EGJ,81.82,37.5,18.18,62.5,11.6691
1ORS,10.0,51.85,90.0,48.15,11.8032
4FP8,0.0,100.0,100.0,0.0,40.8541
4M62,66.67,76.0,33.33,24.0,14.8444
4U6V,0.0,100.0,100.0,0.0,41.6151
4YDK,30.3,87.5,69.7,12.5,22.5837
5B3J,100.0,50.0,0.0,50.0,47.931
4ZSO,100.0,24.14,0.0,75.86,25.8338
3VG9,100.0,34.38,0.0,65.62,35.2307
5I9Q,100.0,53.12,0.0,46.88,31.594
3LIZ,100.0,38.71,0.0,61.29,30.9582
5DHV,69.23,80.95,30.77,19.05,12.6178
1BVK,100.0,54.17,0.0,45.83,21.1662
4RWY,37.5,100.0,62.5,0.0,27.175
4LSU,74.29,12.5,25.71,87.5,26.0949
1FBI,66.67,37.5,33.33,62.5,17.4115
2VXQ,0.0,69.57,100.0,30.43,13.1035
1WEJ,0.0,100.0,100.0,0.0,17.8028
4NNP,15.38,100.0,84.62,0.0,25.8813
1EO8,0.0,100.0,100.0,0.0,25.9425
4HF5,0.0,100.0,100.0,0.0,65.9932
4Y5V,100.0,3.57,0.0,96.43,40.7273
4HCR,100.0,25.0,0.0,75.0,60.149
5KVD,5.0,100.0,95.0,0.0,19.9424
5HDQ,7.14,90.0,92.86,10.0,22.2779
3I50,0.0,32.35,100.0,67.65,89.6169
1E6J,0.0,100.0,100.0,0.0,53.5115
5FHX,0.0,100.0,100.0,0.0,26.8298
5C7X,39.13,70.83,60.87,29.17,12.208
3BGF,100.0,52.17,0.0,47.83,102.9674
4IJ3,80.0,48.28,20.0,51.72,11.7005
5F3H,0.0,100.0,100.0,0.0,39.2105
4XAK,100.0,82.14,0.0,17.86,35.8507
5F9O,95.45,12.5,4.55,87.5,26.1506
2J4W,0.0,100.0,100.0,0.0,61.6485
1JPS,0.0,100.0,100.0,0.0,45.8479
5E8E,100.0,40.54,0.0,59.46,66.3816
5DUM,0.0,100.0,100.0,0.0,26.5675
3NH7,57.14,91.67,42.86,8.33,19.1203
4PP2,0.0,100.0,100.0,0.0,23.259
4RGM,100.0,27.59,0.0,72.41,23.0255
4YDJ,80.77,12.5,19.23,87.5,21.4628
1IQD,100.0,38.46,0.0,61.54,30.466
3RVV,0.0,100.0,100.0,0.0,23.308
5CBA,21.43,100.0,78.57,0.0,18.1331
2YPV,78.95,12.9,21.05,87.1,30.941
4TSA,100.0,54.17,0.0,45.83,17.5751
3L5X,0.0,95.83,100.0,4.17,22.4418
3LEV,66.67,59.26,33.33,40.74,14.535
3SE9,88.89,12.5,11.11,87.5,26.9471
