1H0D,100.0,41.67,0.0,58.33,25.5579
5JHL,0.0,52.94,100.0,47.06,92.6118
4Y5Y,52.38,78.57,47.62,21.43,16.722
4DTG,52.94,52.38,47.06,47.62,12.2902
4BZ1,100.0,39.13,0.0,60.87,13.5122
4JPW,100.0,31.25,0.0,68.75,32.009
1HYS,100.0,55.26,0.0,44.74,44.8269
3NGB,100.0,34.38,0.0,65.62,32.952
4ZS7,60.0,53.85,40.0,46.15,20.4146
3I50,0.0,47.06,100.0,52.94,64.7127
4G6M,100.0,26.92,0.0,73.08,19.3023
4OGX,93.1,44.83,6.9,55.17,20.0051
4XAK,100.0,67.86,0.0,32.14,23.159
5DHV,92.31,47.62,7.69,52.38,16.1658
1WEJ,100.0,58.33,0.0,41.67,16.6634
3MXW,100.0,38.46,0.0,61.54,33.0629
3RVV,0.0,100.0,100.0,0.0,23.4436
5B3J,100.0,34.38,0.0,65.62,40.3812
4U0R,100.0,81.25,0.0,18.75,67.3718
1NSN,22.22,100.0,77.78,0.0,18.1922
4PP2,0.0,100.0,100.0,0.0,23.8975
4K2U,100.0,57.89,0.0,42.11,45.0644
4LEO,0.0,55.26,100.0,44.74,59.2594
3SE9,100.0,34.38,0.0,65.62,31.989
5L6Y,100.0,70.83,0.0,29.17,23.7964
1EO8,100.0,55.56,0.0,44.44,39.3313
3HI6,0.0,81.48,100.0,18.52,26.4537
4Y5V,36.36,78.57,63.64,21.43,17.9047
4I77,100.0,33.33,0.0,66.67,18.7518
4YDJ,100.0,34.38,0.0,65.62,31.0531
2ADF,100.0,61.54,0.0,38.46,24.5349
1LK3,58.82,80.77,41.18,19.23,33.3721
1NCA,100.0,50.0,0.0,50.0,25.0936
4F15,0.0,100.0,100.0,0.0,45.7453
5TZT,100.0,70.83,0.0,29.17,57.0916
1RJL,100.0,57.69,0.0,42.31,27.7576
2JEL,6.67,66.67,93.33,33.33,18.7513
2NYY,100.0,55.32,0.0,44.68,74.3389
1FBI,100.0,50.0,0.0,50.0,19.1707
1JPS,0.0,100.0,100.0,0.0,44.2025
5C7X,43.48,54.17,56.52,45.83,11.8709
4TSA,100.0,75.0,0.0,25.0,20.4669
5F9O,100.0,34.38,0.0,65.62,31.373
4Z5R,100.0,30.77,0.0,69.23,23.8525
4L5F,100.0,39.13,0.0,60.87,29.3999
4HCR,100.0,57.14,0.0,42.86,23.489
1IQD,100.0,76.92,0.0,23.08,31.4472
1JHL,20.0,41.67,80.0,58.33,15.5855
3VG9,0.0,90.62,100.0,9.38,35.0772
4UTA,100.0,29.41,0.0,70.59,85.5844
5KW9,0.0,100.0,100.0,0.0,33.6101
5F3H,100.0,33.33,0.0,66.67,55.2874
4CNI,14.29,53.85,85.71,46.15,25.3701
4ZPT,100.0,71.43,0.0,28.57,22.1077
1FNS,100.0,70.37,0.0,29.63,33.1902
4ZSO,100.0,62.07,0.0,37.93,21.4178
5IKC,100.0,58.33,0.0,41.67,19.9308
2R29,100.0,44.12,0.0,55.88,98.3549
5FCU,100.0,68.75,0.0,31.25,34.7129
4O58,100.0,61.11,0.0,38.89,45.6445
1ZTX,6.67,83.33,93.33,16.67,17.0086
5DUM,0.0,75.0,100.0,25.0,21.7283
5FHX,0.0,58.33,100.0,41.67,26.4333
2QQN,100.0,62.5,0.0,37.5,47.3944
5MVZ,100.0,26.92,0.0,73.08,20.6671
4U6V,100.0,38.71,0.0,61.29,33.3593
1ORS,10.0,81.48,90.0,18.52,23.1225
3LEV,100.0,70.37,0.0,29.63,21.8945
5DUR,43.75,67.86,56.25,32.14,18.5151
4HC1,94.12,48.28,5.88,51.72,23.7704
5KVD,95.0,44.0,5.0,56.0,20.5479
5HYS,0.0,100.0,100.0,0.0,37.7471
5KVF,66.67,68.0,33.33,32.0,20.9464
1A2Y,100.0,75.0,0.0,25.0,23.4656
1TPX,100.0,55.56,0.0,44.44,21.7402
1E6J,100.0,63.33,0.0,36.67,27.549
3BGF,100.0,80.43,0.0,19.57,111.5038
4IJ3,100.0,34.48,0.0,65.52,38.5854
3PGF,0.0,63.16,100.0,36.84,57.8813
4AL8,100.0,82.86,0.0,17.14,69.5281
4HF5,0.0,91.67,100.0,8.33,58.554
1C08,47.06,54.17,52.94,45.83,15.6874
5HDQ,100.0,60.0,0.0,40.0,28.125
4LU5,0.0,86.36,100.0,13.64,19.7501
5FB8,31.58,48.0,68.42,52.0,17.086
5MES,100.0,56.0,0.0,44.0,14.8103
5E8E,100.0,48.65,0.0,51.35,70.4515
1AHW,0.0,100.0,100.0,0.0,44.3737
4O9H,100.0,53.85,0.0,46.15,28.584
2YPV,89.47,32.26,10.53,67.74,25.9724
3LIZ,11.11,96.77,88.89,3.23,29.0266
4DGI,0.0,70.83,100.0,29.17,20.2697
5D93,100.0,36.11,0.0,63.89,40.3238
2YBR,23.08,50.0,76.92,50.0,10.9179
4KUC,100.0,68.97,0.0,31.03,38.0699
4NNP,0.0,70.0,100.0,30.0,22.4489
2J4W,0.0,100.0,100.0,0.0,56.4411
5F9W,100.0,34.38,0.0,65.62,30.7099
2EIZ,50.0,62.5,50.0,37.5,16.3486
3L5X,90.0,62.5,10.0,37.5,21.6931
4OII,19.05,92.31,80.95,7.69,18.2074
5L0Q,20.0,50.0,80.0,50.0,14.6361
2UZI,100.0,53.85,0.0,46.15,21.6154
3KS0,0.0,100.0,100.0,0.0,46.1204
3HMX,0.0,87.5,100.0,12.5,52.0123
1MLC,0.0,75.0,100.0,25.0,21.6338
2VXQ,100.0,39.13,0.0,60.87,17.1402
1UJ3,0.0,100.0,100.0,0.0,44.495
2R56,100.0,57.69,0.0,42.31,18.1638
1EGJ,100.0,79.17,0.0,20.83,24.27
4JR9,0.0,100.0,100.0,0.0,29.763
1QFU,100.0,55.56,0.0,44.44,38.9289
3U9P,100.0,42.31,0.0,57.69,20.6516
5T5F,100.0,67.74,0.0,32.26,30.2534
3LD8,0.0,56.25,100.0,43.75,28.9407
5KVE,75.0,68.0,25.0,32.0,21.0008
5C0N,100.0,84.62,0.0,15.38,27.5406
2BDN,82.35,42.86,17.65,57.14,13.4305
5LQB,100.0,62.5,0.0,37.5,21.5389
1BQL,0.0,75.0,100.0,25.0,20.8581
5F96,100.0,34.38,0.0,65.62,31.6905
4D3C,0.0,33.33,100.0,66.67,25.2003
5TZ2,100.0,70.83,0.0,29.17,56.6611
5KVG,0.0,68.0,100.0,32.0,26.8588
4G6J,100.0,23.08,0.0,76.92,19.1608
4HKX,0.0,82.14,100.0,17.86,31.5205
3Q3G,100.0,61.54,0.0,38.46,29.1874
5UGY,0.0,82.14,100.0,17.86,31.2131
4RGM,100.0,51.72,0.0,48.28,20.8997
4LSU,100.0,34.38,0.0,65.62,32.2356
2FD6,0.0,70.97,100.0,29.03,20.8306
3L5W,90.0,62.5,10.0,37.5,21.6931
1OB1,76.92,73.91,23.08,26.09,16.0844
3WKM,75.0,66.67,25.0,33.33,27.6395
5BV7,0.0,96.97,100.0,3.03,34.7621
4QTI,0.0,70.97,100.0,29.03,27.93
3KR3,89.47,85.71,10.53,14.29,19.1304
3U7Y,80.0,34.38,20.0,65.62,28.8145
3GJF,100.0,50.0,0.0,50.0,45.0051
4YK4,0.0,82.14,100.0,17.86,30.8981
3WIH,100.0,75.86,0.0,24.14,56.8894
5E94,18.75,100.0,81.25,0.0,38.3142
4YPG,100.0,69.23,0.0,30.77,20.4648
5GGT,100.0,75.0,0.0,25.0,37.1117
2J88,0.0,70.97,100.0,29.03,48.888
