3IDX,6.25,93.75,93.75,6.25,22.8436,0.08
4F15,100.0,51.72,0.0,48.28,33.711,0
1E6J,100.0,72.41,0.0,27.59,52.285,0
4O58,100.0,50.0,0.0,50.0,20.7133,0.12
2XQB,27.27,78.26,72.73,21.74,17.0114,0.36
4D3C,0.0,88.0,100.0,12.0,33.6139,0.11
4LQF,0.0,90.48,100.0,9.52,19.7178,0
3EOA,100.0,53.85,0.0,46.15,24.6896,0.2
3WKM,75.0,62.96,25.0,37.04,24.4603,0.59
4K94,100.0,57.14,0.0,42.86,39.253,0.12
5FCU,95.0,52.17,5.0,47.83,20.1898,0.42
4LVN,100.0,26.67,0.0,73.33,29.3808,0
1AHW,0.0,100.0,100.0,0.0,41.4058,0
5F3H,0.0,54.17,100.0,45.83,17.4894,0.1
4QWW,100.0,42.86,0.0,57.14,32.8465,0.3
5GGT,100.0,87.5,0.0,12.5,31.4036,0.59
1YY9,0.0,89.74,100.0,10.26,65.1428,0.03
5B3J,100.0,37.5,0.0,62.5,45.6235,0
5KVD,55.0,78.26,45.0,21.74,19.7319,0
5SY8,38.46,44.0,61.54,56.0,14.2074,0.47
5DHV,30.77,76.19,69.23,23.81,15.3295,0.35
2YPV,89.47,32.14,10.53,67.86,24.669,0.38
4UTA,100.0,41.18,0.0,58.82,87.2682,0
3KR3,36.84,60.0,63.16,40.0,13.0612,0.46
3G04,34.78,78.57,65.22,21.43,17.2885,0.31
5EN2,100.0,28.0,0.0,72.0,17.0518,0.04
2VDK,10.53,100.0,89.47,0.0,28.4045,0
1NSN,22.22,100.0,77.78,0.0,17.3766,0
4HC1,100.0,44.83,0.0,55.17,49.9859,0.13
3LD8,100.0,65.62,0.0,34.38,32.2009,0.04
5HDQ,7.14,66.67,92.86,33.33,21.2967,0.18
4AG4,100.0,81.25,0.0,18.75,45.4741,0
4HF5,100.0,50.0,0.0,50.0,77.383,0
4L5F,100.0,30.43,0.0,69.57,23.7467,0
3S37,22.22,37.5,77.78,62.5,23.3602,0.43
3BGF,0.0,62.96,100.0,37.04,23.2448,0.19
5F9O,100.0,15.62,0.0,84.38,31.696,0
4J6R,100.0,63.64,0.0,36.36,38.2228,0.03
2CMR,47.06,74.07,52.94,25.93,15.1653,0.5
1UJ3,0.0,100.0,100.0,0.0,44.3394,0
5CZX,0.0,62.07,100.0,37.93,29.0978,0.33
1W72,100.0,32.26,0.0,67.74,45.5864,0.13
1BQL,0.0,87.5,100.0,12.5,21.8195,0
4NNP,100.0,66.67,0.0,33.33,21.1771,0.47
5E8E,100.0,73.33,0.0,26.67,28.5947,0
3NGB,100.0,36.36,0.0,63.64,31.391,0.07
1BGX,100.0,57.14,0.0,42.86,61.1226,0.23
5C0N,100.0,44.0,0.0,56.0,14.1092,0.26
5DUR,36.84,71.43,63.16,28.57,16.8823,0.47
4MWF,91.67,70.37,8.33,29.63,15.9987,0.56
4YPG,100.0,42.31,0.0,57.69,23.0467,0.24
5K59,100.0,93.55,0.0,6.45,67.8828,0.52
4KI5,45.0,84.0,55.0,16.0,23.2695,0.22
3Q3G,100.0,69.23,0.0,30.77,28.2835,0.47
2ADF,100.0,74.07,0.0,25.93,26.4011,0.67
5FB8,52.63,50.0,47.37,50.0,13.4823,0.83
2R56,100.0,76.92,0.0,23.08,19.4145,0.21
3S35,100.0,25.0,0.0,75.0,30.4716,0
4DQO,100.0,65.22,0.0,34.78,19.8497,0.18
1JRH,100.0,43.48,0.0,56.52,18.9624,0.37
1IQD,100.0,84.0,0.0,16.0,31.326,0.73
4JZJ,100.0,60.0,0.0,40.0,24.5091,0.29
5E94,0.0,66.67,100.0,33.33,24.4555,0.35
1LK3,100.0,33.33,0.0,66.67,28.0809,0.19
4F2M,100.0,38.46,0.0,61.54,37.8527,0.37
4FQJ,100.0,74.19,0.0,25.81,49.8002,0.32
4ETQ,68.18,85.71,31.82,14.29,19.6451,0.24
4YWG,58.33,62.5,41.67,37.5,17.0047,0.44
3SKJ,25.0,59.26,75.0,40.74,18.783,0.47
5L6Y,0.0,47.83,100.0,52.17,16.9038,0.29
1H0D,100.0,50.0,0.0,50.0,25.7507,0.54
4AL8,100.0,43.48,0.0,56.52,15.1843,0.06
4BZ1,100.0,65.22,0.0,34.78,17.57,0.17
3B2U,89.47,46.43,10.53,53.57,20.5636,0.43
5A3I,0.0,84.38,100.0,15.62,68.4501,0.08
3GI8,0.0,100.0,100.0,0.0,25.9485,0
4M62,66.67,64.0,33.33,36.0,15.1905,0.7
3ZKM,100.0,60.61,0.0,39.39,39.5142,0.37
3V6O,100.0,60.71,0.0,39.29,27.1061,0.24
4JR9,0.0,100.0,100.0,0.0,27.6432,0
4H8W,100.0,68.75,0.0,31.25,32.1824,0.47
4YQX,100.0,54.17,0.0,45.83,14.3712,0.32
3CVH,100.0,25.81,0.0,74.19,50.0327,0
4XAK,100.0,82.76,0.0,17.24,37.5061,0.56
1FE8,100.0,55.56,0.0,44.44,24.0488,0.39
4QTI,0.0,60.0,100.0,40.0,36.0402,0.24
5TZU,100.0,29.17,0.0,70.83,25.9988,0
2DD8,100.0,35.71,0.0,64.29,21.62,0.34
4XVS,100.0,30.3,0.0,69.7,34.3284,0
2BDN,76.47,42.86,23.53,57.14,13.7119,0.16
5KVG,100.0,30.43,0.0,69.57,25.445,0
4M48,100.0,45.71,0.0,54.29,35.2372,0
2JEL,6.67,68.18,93.33,31.82,18.5245,0.32
1A14,0.0,62.5,100.0,37.5,27.445,0
3LIZ,0.0,96.77,100.0,3.23,29.4932,0
3L5X,100.0,52.17,0.0,47.83,21.8219,0.06
3UC0,0.0,100.0,100.0,0.0,16.7719,0
1OB1,53.85,56.52,46.15,43.48,14.7462,0.17
5DUM,0.0,85.19,100.0,14.81,21.9151,0.05
5L0Q,91.67,82.76,8.33,17.24,28.3303,0.39
3T2N,100.0,81.25,0.0,18.75,37.5212,0.65
1OSP,100.0,38.71,0.0,61.29,42.3483,0.24
1EO8,100.0,81.25,0.0,18.75,46.2115,0.13
2J4W,25.0,55.56,75.0,44.44,10.8218,0.27
5UGY,0.0,84.38,100.0,15.62,76.9459,0.04
5BV7,100.0,48.48,0.0,51.52,37.9006,0
4KUC,100.0,76.67,0.0,23.33,40.294,0.19
2Q8A,0.0,61.29,100.0,38.71,38.6711,0.38
4YDJ,100.0,45.16,0.0,54.84,36.0018,0.07
1QFU,5.26,75.0,94.74,25.0,20.9544,0.16
4PP1,9.52,100.0,90.48,0.0,22.5725,0
3GRW,66.67,51.72,33.33,48.28,38.8182,0.03
4Y5Y,100.0,60.71,0.0,39.29,23.8386,0.61
5IKC,53.85,45.45,46.15,54.55,13.4807,0.46
4YUE,80.0,73.91,20.0,26.09,15.9855,0.58
2VXQ,100.0,73.91,0.0,26.09,16.2095,0.53
4JLR,100.0,65.22,0.0,34.78,33.121,0.17
1RJL,0.0,79.17,100.0,20.83,18.7926,0
4LIQ,94.12,41.67,5.88,58.33,40.976,0.04
3PNW,43.75,30.0,56.25,70.0,13.9608,0.39
1JPS,0.0,100.0,100.0,0.0,41.4025,0
3HI6,100.0,84.62,0.0,15.38,28.7667,0.49
3NH7,57.14,100.0,42.86,0.0,18.6651,0.09
1FBI,100.0,54.17,0.0,45.83,19.2786,0.26
4G6J,0.0,92.31,100.0,7.69,17.1274,0.04
2QQN,100.0,64.0,0.0,36.0,28.2668,0.32
4LF3,46.67,65.22,53.33,34.78,17.2274,0.68
3X3F,100.0,47.62,0.0,52.38,23.6396,0.3
5FHX,0.0,54.17,100.0,45.83,26.2301,0.34
1MLC,0.0,87.5,100.0,12.5,20.897,0
3HMX,100.0,21.88,0.0,78.12,47.4854,0
4CMH,100.0,58.62,0.0,41.38,32.8267,0
4JPW,100.0,36.36,0.0,63.64,33.5586,0.22
4XMP,76.92,43.75,23.08,56.25,26.907,0.11
1MHP,100.0,80.77,0.0,19.23,27.6959,0.54
4K2U,100.0,51.72,0.0,48.28,37.2175,0
1NCA,100.0,53.12,0.0,46.88,25.8603,0
5D8J,100.0,92.0,0.0,8.0,33.9346,0.56
5KVE,75.0,26.09,25.0,73.91,12.567,0.41
3LEV,100.0,40.74,0.0,59.26,17.0963,0.22
4DTG,70.59,50.0,29.41,50.0,13.7043,0.11
3SQO,0.0,88.57,100.0,11.43,35.7276,0
1N8Z,100.0,65.79,0.0,34.21,60.9292,0.18
3PGF,100.0,78.12,0.0,21.88,27.2779,0.62
1AR1,100.0,36.67,0.0,63.33,35.1336,0.05
3WXV,0.0,71.88,100.0,28.12,23.6944,0.04
4ZPT,100.0,78.57,0.0,21.43,28.3123,0.59
5F96,100.0,37.5,0.0,62.5,31.576,0.07
4ZSO,100.0,58.62,0.0,41.38,22.2673,0.3
1ZTX,100.0,43.48,0.0,56.52,26.1218,0.05
4AEI,20.0,95.0,80.0,5.0,13.8836,0.17
3MA9,100.0,66.67,0.0,33.33,42.0183,0.38
2XWT,29.63,82.76,70.37,17.24,18.542,0.39
3WIH,100.0,77.27,0.0,22.73,20.7459,0.63
4O9H,100.0,53.85,0.0,46.15,27.4313,0.05
2XRA,56.25,70.37,43.75,29.63,14.9166,0.56
5D93,100.0,55.17,0.0,44.83,38.7974,0.24
5H35,100.0,48.15,0.0,51.85,27.5039,0.04
2YBR,46.15,55.0,53.85,45.0,10.8821,0.36
4K3J,100.0,61.11,0.0,38.89,52.1396,0.22
3U9P,100.0,50.0,0.0,50.0,20.0272,0.05
4GMS,22.22,100.0,77.78,0.0,23.5552,0.04
