3VG9,100.0,65.62,0.0,34.38,36.0989
5TZT,0.0,52.0,100.0,48.0,29.7888
4EDW,88.24,58.33,11.76,41.67,21.731
3HI6,100.0,69.23,0.0,30.77,23.956
3JWD,0.0,63.64,100.0,36.36,54.1779
5DHV,61.54,47.62,38.46,52.38,11.8968
5L6Y,0.0,60.87,100.0,39.13,20.9826
4AG4,0.0,62.5,100.0,37.5,25.7845
5A3I,0.0,65.62,100.0,34.38,57.1937
4YQX,100.0,66.67,0.0,33.33,27.1319
1FNS,0.0,53.85,100.0,46.15,20.5875
3RVV,60.0,42.86,40.0,57.14,17.4679
3BGF,0.0,51.85,100.0,48.15,24.2825
5FCU,70.0,34.78,30.0,65.22,10.196
3PGF,100.0,53.12,0.0,46.88,24.3432
4YUE,33.33,39.13,66.67,60.87,16.6987
4J6R,53.12,66.67,46.88,33.33,28.8691
5KVF,53.33,73.91,46.67,26.09,17.4479
4O58,0.0,96.88,100.0,3.12,74.7836
4QTI,0.0,43.33,100.0,56.67,30.9344
3MXW,57.14,48.0,42.86,52.0,15.241
1EGJ,100.0,87.5,0.0,12.5,26.2405
4HC1,100.0,55.17,0.0,44.83,62.5611
2BDN,29.41,52.38,70.59,47.62,14.5474
5D70,100.0,87.5,0.0,12.5,31.5278
4UV7,0.0,74.36,100.0,25.64,48.6626
3WXV,100.0,81.25,0.0,18.75,54.0667
3EOA,100.0,65.38,0.0,34.62,24.0144
4YDK,27.27,65.62,72.73,34.38,25.4005
3HI1,13.04,81.25,86.96,18.75,33.877
5BV7,100.0,63.64,0.0,36.36,38.4767
3U2S,100.0,60.87,0.0,39.13,26.448
3B2U,84.21,53.57,15.79,46.43,26.7417
4JPK,32.0,69.23,68.0,30.77,21.1695
2CMR,100.0,40.74,0.0,59.26,33.5078
1EZV,0.0,96.43,100.0,3.57,63.3569
2J4W,25.0,44.44,75.0,55.56,9.8072
5KW9,100.0,43.33,0.0,56.67,33.0914
3GI8,100.0,57.58,0.0,42.42,38.0827
4Z5R,47.62,64.0,52.38,36.0,21.613
4L5F,30.77,56.52,69.23,43.48,16.8692
4CMH,100.0,58.62,0.0,41.38,28.3299
4QCI,100.0,79.17,0.0,20.83,36.0572
3WIH,100.0,86.36,0.0,13.64,28.6067
1BVK,100.0,79.17,0.0,20.83,25.2036
3VI3,100.0,52.94,0.0,47.06,48.4046
5HDQ,0.0,66.67,100.0,33.33,30.0452
5DUM,0.0,77.78,100.0,22.22,23.1612
5E94,100.0,45.83,0.0,54.17,24.9237
4Y5Y,100.0,57.14,0.0,42.86,26.1704
4QWW,100.0,77.14,0.0,22.86,35.1598
5F96,30.43,71.88,69.57,28.12,25.4435
4FQJ,47.37,48.39,52.63,51.61,30.6597
3RKD,0.0,84.0,100.0,16.0,17.4345
5HYS,0.0,100.0,100.0,0.0,40.1043
4YPG,100.0,42.31,0.0,57.69,24.8056
4RWY,23.53,66.67,76.47,33.33,26.6285
3CVH,100.0,77.42,0.0,22.58,49.1155
1H0D,0.0,37.5,100.0,62.5,19.4069
3I50,0.0,64.52,100.0,35.48,57.4506
2DD8,100.0,82.14,0.0,17.86,37.1606
1MLC,100.0,62.5,0.0,37.5,21.3552
1AR1,100.0,66.67,0.0,33.33,49.9217
1A14,52.63,71.88,47.37,28.12,20.3839
2ARJ,33.33,62.5,66.67,37.5,13.9407
5C7X,73.91,62.5,26.09,37.5,18.9886
5KJR,0.0,53.12,100.0,46.88,29.2153
4U0R,100.0,64.52,0.0,35.48,42.0219
1W72,0.0,48.39,100.0,51.61,39.5122
4OII,100.0,46.15,0.0,53.85,20.2285
4PP1,0.0,75.0,100.0,25.0,24.5286
1N8Z,0.0,78.95,100.0,21.05,64.1965
4XAK,71.43,65.52,28.57,34.48,23.2849
2JEL,40.0,50.0,60.0,50.0,11.565
2NYY,0.0,68.09,100.0,31.91,66.6077
4ZS7,45.0,68.0,55.0,32.0,22.9601
5KVD,75.0,65.22,25.0,34.78,19.3303
2FD6,0.0,93.33,100.0,6.67,36.4841
4F37,100.0,70.83,0.0,29.17,33.3355
5GGT,100.0,87.5,0.0,12.5,29.4113
4RGM,47.06,35.71,52.94,64.29,22.4933
3GJF,100.0,54.84,0.0,45.16,38.3431
1E6J,0.0,58.62,100.0,41.38,60.1493
5SX4,80.0,70.37,20.0,29.63,27.8809
5E8E,100.0,60.0,0.0,40.0,22.5792
5FB8,52.63,63.64,47.37,36.36,14.7853
4IJ3,0.0,62.07,100.0,37.93,34.7846
5T5F,100.0,89.29,0.0,10.71,33.291
5I9Q,54.55,78.79,45.45,21.21,28.7585
4BZ1,100.0,65.22,0.0,34.78,15.9
1TPX,72.22,60.87,27.78,39.13,18.0175
5F9O,36.36,78.12,63.64,21.88,26.4853
4OGX,25.0,72.41,75.0,27.59,19.7482
1XIW,100.0,47.83,0.0,52.17,23.2196
4OKV,0.0,61.9,100.0,38.1,23.2477
3SKJ,25.0,62.96,75.0,37.04,19.0545
2NY7,13.04,54.84,86.96,45.16,25.7628
2XQY,100.0,34.29,0.0,65.71,45.9383
1AHW,100.0,53.57,0.0,46.43,40.411
5D93,0.0,58.62,100.0,41.38,34.0338
4DQO,63.64,21.74,36.36,78.26,20.1686
3NFP,60.0,33.33,40.0,66.67,25.2276
2XQB,68.18,52.17,31.82,47.83,19.1065
5F3H,100.0,70.83,0.0,29.17,42.9185
3SE9,11.11,62.5,88.89,37.5,31.2068
3W9E,100.0,62.07,0.0,37.93,26.8209
3LD8,69.23,15.62,30.77,84.38,26.2501
2YPV,10.53,60.71,89.47,39.29,26.4009
4IRZ,0.0,75.68,100.0,24.32,61.0112
4ETQ,63.64,82.14,36.36,17.86,22.4306
3L5X,0.0,60.87,100.0,39.13,17.2946
1ORS,100.0,42.31,0.0,57.69,33.8203
3U9P,5.88,69.23,94.12,30.77,23.3849
4DGI,100.0,52.17,0.0,47.83,14.8691
5MES,0.0,64.0,100.0,36.0,25.1024
3KS0,50.0,43.48,50.0,56.52,13.6852
3T2N,0.0,62.5,100.0,37.5,34.5229
2ADF,40.0,77.78,60.0,22.22,18.1231
1WEJ,100.0,66.67,0.0,33.33,17.4903
3PNW,43.75,45.0,56.25,55.0,17.0863
2UZI,61.11,46.15,38.89,53.85,14.8245
1SY6,100.0,51.85,0.0,48.15,32.4803
2EIZ,61.11,70.83,38.89,29.17,17.7027
4K2U,0.0,86.21,100.0,13.79,34.8402
3UC0,100.0,33.33,0.0,66.67,17.4162
4FP8,0.0,70.0,100.0,30.0,28.1705
5SY8,100.0,80.0,0.0,20.0,24.0131
5B3J,100.0,43.75,0.0,56.25,43.4403
4Y5V,100.0,58.62,0.0,41.38,39.3685
5JQ6,100.0,59.38,0.0,40.62,50.3023
5K59,100.0,67.74,0.0,32.26,60.5875
4JR9,100.0,63.64,0.0,36.36,28.103
3SQO,100.0,80.0,0.0,20.0,41.4234
4DN4,63.64,65.0,36.36,35.0,11.1274
4ZSO,94.12,37.93,5.88,62.07,37.0965
4M48,100.0,68.57,0.0,31.43,36.134
1QFU,0.0,96.88,100.0,3.12,45.7643
3X3F,100.0,85.71,0.0,14.29,33.8049
4JLR,100.0,60.87,0.0,39.13,23.5503
4XWG,0.0,71.88,100.0,28.12,25.044
4GMS,100.0,31.25,0.0,68.75,72.7128
1FSK,100.0,77.78,0.0,22.22,28.3914
5D8J,100.0,40.0,0.0,60.0,27.1301
4G6J,28.57,65.38,71.43,34.62,17.1243
3LEV,100.0,70.37,0.0,29.63,25.5932
3D85,11.76,52.0,88.24,48.0,23.9038
1YY9,0.0,100.0,100.0,0.0,55.5802
4HJ0,100.0,78.26,0.0,21.74,27.9001
4G6M,15.79,76.92,84.21,23.08,17.0614
4CNI,0.0,65.38,100.0,34.62,31.865
1A2Y,100.0,87.5,0.0,12.5,27.923
4HF5,0.0,59.38,100.0,40.62,77.0995
5TZ2,78.57,75.0,21.43,25.0,17.2162
2J88,100.0,54.84,0.0,45.16,39.7588
1ZTX,0.0,86.96,100.0,13.04,21.2908
2VXQ,40.0,52.17,60.0,47.83,10.3657
5CBA,100.0,65.0,0.0,35.0,17.0708
2W9E,0.0,60.87,100.0,39.13,20.4419
3THM,100.0,63.64,0.0,36.36,34.5681
5F3B,100.0,60.0,0.0,40.0,38.0216
1FE8,100.0,25.93,0.0,74.07,25.5471
2AEP,23.81,93.75,76.19,6.25,26.2068
4HKX,57.89,60.71,42.11,39.29,17.538
2XRA,100.0,59.26,0.0,40.74,29.4087
1JHL,36.36,54.17,63.64,45.83,15.9916
4KI5,40.0,76.0,60.0,24.0,19.7015
1FBI,100.0,45.83,0.0,54.17,19.2489
1EO8,0.0,90.62,100.0,9.38,44.4069
5KVE,37.5,60.87,62.5,39.13,16.6645
1BQL,0.0,62.5,100.0,37.5,20.2062
5UGY,0.0,81.25,100.0,18.75,77.9714
5DUR,36.84,57.14,63.16,42.86,21.5854
4HWB,52.38,64.0,47.62,36.0,21.5668
4U6V,0.0,76.67,100.0,23.33,39.4554
3GRW,33.33,55.17,66.67,44.83,36.6313
5LQB,100.0,70.83,0.0,29.17,24.6511
3S35,100.0,62.5,0.0,37.5,27.9516
1RJL,100.0,58.33,0.0,41.67,20.3689
3B9K,21.05,62.5,78.95,37.5,12.1195
4OT1,38.46,70.83,61.54,29.17,18.6437
1JRH,100.0,65.22,0.0,34.78,30.3999
4F15,100.0,79.31,0.0,20.69,54.8158
2VDK,89.47,44.12,10.53,55.88,28.7377
