3U9P_3S26,169,169,166,0.982,0.982,0.05
3WIH_4HLJ,88,223,85,0.966,0.381,0.39
4BZ1_3WE1,96,97,91,0.948,0.938,0.17
5F9W_3TGT,342,342,340,0.994,0.994,0.13
5HDQ_4NNO,273,278,273,1.0,0.982,0
1E6J_6SMU,210,220,210,1.0,0.955,0
4L5F_3IRC,98,104,98,1.0,0.942,0
4AL8_4GSX,98,390,98,1.0,0.251,0
3CVH_2QRI,274,398,274,1.0,0.688,0
5GGT_5NIU,116,126,116,1.0,0.921,0.38
4CNI_1ALU,171,157,156,0.912,0.994,0.25
4GMS_6MXU,316,486,301,0.953,0.619,0.04
1UJ3_1BOY,205,211,205,1.0,0.972,0.16
4HC1_4HBQ,198,206,198,1.0,0.961,0.04
5L0Q_2AO7,203,146,146,0.719,1.0,0.5
4Y5Y_1ERN,195,207,190,0.974,0.918,0.61
3GI8_3GIA,435,433,432,0.993,0.998,0
5KVF_5OMZ,105,115,105,1.0,0.913,0.1
2R29_1OAN,97,394,97,1.0,0.246,0.04
5C7X_2GMF,115,121,115,1.0,0.95,0.51
5KJR_4DVV,332,339,326,0.982,0.962,0.29
1MLC_4KXI,129,129,129,1.0,1.0,0.32
5F9O_3TGT,341,342,339,0.994,0.991,0.07
4LQF_3K7B,78,85,78,1.0,0.918,0.06
4ZS7_1ALU,139,157,139,1.0,0.885,0.09
4PP2_3F5V,222,221,219,0.986,0.991,0
3U7Y_3TGT,340,342,337,0.991,0.985,0.15
1C08_4KXI,129,129,129,1.0,1.0,0
1LK3_1INR,136,132,126,0.926,0.955,0.09
5JQ6_1N67,320,332,307,0.959,0.925,0.23
1FSK_1BV1,159,159,159,1.0,1.0,0.51
4YDK_3TGT,341,342,340,0.997,0.994,0.15
5KW9_3BY2,289,280,278,0.962,0.993,0
5D93_3T59,240,501,238,0.992,0.475,0
1BVK_4KXI,129,129,129,1.0,1.0,0.54
5TZT_2VSC,113,114,110,0.973,0.965,0.19
2OZ4_1P53,265,250,249,0.94,0.996,0.12
5HYS_4GT7,214,212,212,0.991,1.0,0.05
4AEI_1PTX,64,64,64,1.0,1.0,0.46
5JHL_5JHM,385,391,385,1.0,0.985,0.33
3RKD_2ZZQ,146,483,138,0.945,0.286,0.07
3LEV_3LES,177,179,177,1.0,0.989,0.17
1EGJ_1C8P,101,102,101,1.0,0.99,0.4
4DGI_1QLX,97,104,97,1.0,0.933,0.17
4U6V_6U49,272,293,271,0.996,0.925,0.17
3HMX_1F42,295,297,289,0.98,0.973,0.08
5DUM_5DUT,197,213,197,1.0,0.925,0.04
4CMH_6EDR,240,249,240,1.0,0.964,0
5E94_7LCK,110,390,110,1.0,0.282,0
5FHX_2B8U,122,129,122,1.0,0.946,0.23
5SY8_3LF6,155,154,148,0.955,0.961,0.38
4LSU_3TGT,346,342,341,0.986,0.997,0.18
3EOA_1ZOO,179,183,179,1.0,0.978,0.1
5FCU_4DVV,104,339,104,1.0,0.307,0.31
3L5X_1IK0,101,113,101,1.0,0.894,0.29
3WKM_3WKL,176,180,176,1.0,0.978,0.39
4JPK_4JPJ,169,170,163,0.964,0.959,0.12
3SE9_3TGT,344,342,342,0.994,1.0,0.07
2YBR_1CN2,65,66,65,1.0,0.985,0.36
1EO8_6WXB,319,485,316,0.991,0.652,0.04
4XAK_7C02,211,208,207,0.981,0.995,0.49
2J4W_1W8K,34,362,33,0.971,0.091,0
4JPW_4DVV,345,339,339,0.983,1.0,0.16
1JPS_1BOY,200,211,200,1.0,0.948,0.16
4RGM_1SE3,224,239,224,1.0,0.937,0.39
4G6M_5R8B,150,152,150,1.0,0.987,0
1WEJ_1LC1,104,104,104,1.0,1.0,0.06
1NSN_1KDC,138,137,135,0.978,0.985,0.19
4DN4_3IFD,61,66,61,1.0,0.924,0.37
1ZTX_1S6N,101,115,101,1.0,0.878,0.05
1FBI_1HHL,129,129,128,0.992,0.992,0.05
3LD8_6MEV,334,341,334,1.0,0.979,0
3BGF_5X58,178,1054,177,0.994,0.168,0.07
5TZU_2VSC,115,114,114,0.991,1.0,0.14
1AHW_1BOY,200,211,200,1.0,0.948,0.17
4OII_4OIE,177,177,175,0.989,0.989,0.04
2EIZ_4KXI,129,129,129,1.0,1.0,0.05
3KR3_1IGL,60,67,60,1.0,0.896,0.25
4YDJ_3TGT,298,342,295,0.99,0.863,0.1
3PNW_2D9T,60,78,52,0.867,0.667,0.32
2QQN_2QQI,154,315,154,1.0,0.489,0
1RJL_1P4P,95,140,95,1.0,0.679,0.05
3VG9_3RFM,297,291,282,0.949,0.969,0.07
2BDN_3IFD,68,66,66,0.971,1.0,0.05
5FB8_1I16,84,130,84,1.0,0.646,0.14
4ETQ_4E9O,225,230,224,0.996,0.974,0.08
